W/C TIGERS,Tiger,SEX,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,Area1,Area2,Area3,Area4,Area5,Area6,Area7,Area8,Area9,Area10
CAPTIVE,M541,M,"3,177981093","3,53354127","3,314187549","3,253630909","2,340512589","2,312304029","2,086884973","1,931148589","2,906717225","8,33935669","2,958479641","2,472723033","2,443870689","5,982137654","7,806285975","8,954996851","6,495434502","4,78845073","3,017835246","4,908584576","4,046412275","4,727859151","1,814832873","1,386612126","4,049865705","3,838539563","3,771468177","4,39953982","3,400469361","2,398145885","2,979689252","3,177981093","4,350144379","3,684878823","4,5709759","6,638467985","6,232533695","3,001780954","5,368743045","7,370077837","6,754778983","5,238161849","5,353362156","5,70333199","3,933547096","6,910391925","9,9123818","9,638152301","8,008152523","7,949665327","7,298354967","2,104597561","1,807753815","2,155633063","1,798931865","2,050031131","2,201577198","1,85838071","2,316886256","1,840099348","1,90627408","1,865145601","2,231780211","2,165144834","1,575794984","1,566089902","2,304263206","5,927368884","6,695340634","4,183982087","3,720356288","4,235098666","2,902063285","0,848857602","1,23760829","3,132396626","5,028967819","5,575594756","4,006466113","4,662069659","66,75179867","69,53516439","50,74908808","62,49911324","93,57247888","87,20091347","87,71333801","96,16399528","28,61396474","24,81050636","27,67241672","94,54937985","109,4253269","19,38002865","18,64342511","24,05814048","7,02729417","5,643681847","5,024697386","2,33029444","3,240565705","5,206751639","7,464224378","8,447317345","2,148240187","5,498038444","9,095573329","10,67341095","8,506512981","5,423261445","8,120925803","12,67097602","10,60456257","8,668535773","8,594580569","12,01364967","13,69904726","11,5399422","92,09654112","3,663047369","4,034920256","3,430378236","3,137387477","29,63250209","59,55202906","18,01362871","16,30871416","52,70585584"
CAPTIVE,M541,M,"3,170280377","2,919868742","2,852698791","3,083019435","1,91326357","2,08284516","2,13288642","2,266821491","3,340083521","8,722257983","2,996953865","3,014989072","2,781579275","7,106397393","8,867850602","10,10008839","7,388854305","5,824547974","3,043302628","5,940741193","4,159347198","5,747940971","1,691625905","1,416215411","3,811995684","4,062708224","4,131030083","4,531692887","3,947952484","2,770753904","2,886989489","3,571807371","4,154500013","4,146549353","4,494611453","7,015430421","6,739272669","3,96531111","5,450392336","7,686980496","6,924740336","6,53196526","5,812751189","5,944651952","3,75563133","7,108387238","10,13206838","9,488820454","9,597006506","9,188781559","8,219871864","1,888151188","1,857948888","1,689162656","1,970016856","1,662083661","1,971511898","1,60030934","1,914187332","1,840101967","1,847452817","1,524500363","1,914187332","2,180159098","1,758555147","1,469389091","2,294981843","6,61821917","6,885630208","4,048199514","4,176542426","4,309425683","3,232084029","1,059980729","1,393544373","3,138876011","5,43059305","5,843043156","4,566011885","4,943651965","69,73800786","80,18453675","47,77506085","62,48693129","93,85517746","86,86407179","86,12632907","98,79352708","26,66328748","24,04730566","24,2643814","105,0244991","101,2469679","20,47446685","18,99686647","22,43505885","7,689924838","5,492803456","5,424143413","2,506091577","3,330012095","4,94352311","8,239205184","8,788485529","2,471761555","5,973423758","9,815564949","11,62293062","9,331326776","6,322784793","8,824485141","13,18272829","11,27363621","9,50966385","9,476143168","12,23806286","14,26812032","12,2811304","103,3677077","3,024160283","2,989393047","3,022981732","3,47554508","35,22922805","71,95934001","19,87684148","18,60754272","53,7743076"
CAPTIVE,M541,M,"2,95494645","3,135943366","3,445241005","3,410266694","2,144774889","2,32452172","2,46990988","2,109917072","2,948246832","8,578019032","3,06982385","2,544103754","2,745733923","6,666213484","7,777081321","9,197721558","6,747296018","5,513912894","2,263168426","5,603448923","3,594272635","5,457023582","1,852752319","1,342371018","3,828062845","3,483413621","3,52678387","3,955269474","3,594297386","2,930376594","3,15323658","3,311717203","3,836303384","3,479686241","4,00340966","6,999127746","6,236811277","2,742615369","4,075744937","6,474440552","6,120225949","5,326619394","4,405742888","5,032031077","3,388303575","6,419517402","9,459383109","9,084692582","8,676009235","7,830847794","7,348849319","1,779091649","1,833487628","1,961791443","1,72978022","1,949150903","2,16627621","1,718310353","1,979352587","1,895140169","2,351481259","2,17453306","2,060125498","2,091975024","1,76654304","1,616007159","2,578843741","6,590699099","6,730055896","3,737001424","3,409999871","3,529509088","3,009309752","1,072865811","1,050521461","2,679742416","5,206148159","4,958236342","4,205115659","3,781070383","77,89375606","79,33389451","40,34337016","61,76287378","89,46626099","83,56405151","87,4208525","93,16980471","26,50763203","22,00288638","22,72993119","96,62494255","99,4187367","20,38385125","15,76623659","20,88271397","7,382659297","5,800660876","5,167861508","1,722620503","3,199152362","4,57021766","8,613102513","7,909992104","2,179642269","6,292838163","9,226633153","10,81767983","8,461678905","6,074991934","7,81243944","13,18332017","10,1643845","7,986186042","9,009146584","11,58426411","13,99971221","11,84866216","89,32235021","3,16454914","3,61503856","4,239173423","3,529760728","36,12072375","60,52439688","13,04380067","19,30986751","44,46188452"
CAPTIVE,M541,M,"3,244329813","2,928838959","3,09218572","3,591991405","2,206568769","2,235850493","2,650819312","2,338438391","3,210238496","8,025577305","2,866748241","2,357079913","2,615267222","6,741539613","8,082934852","9,547865676","6,948276407","5,359569447","2,723365406","5,546888988","4,000976687","5,333820543","1,963625571","1,446234002","3,564416937","4,277303113","3,628360109","4,256932513","3,611399962","2,583463791","2,816478658","3,034241788","3,996965636","4,03646335","3,64890809","7,181697896","6,278504345","3,19816004","4,638004692","7,399469144","6,713583763","5,817604032","4,741661842","5,605020305","3,707999422","6,699027501","9,741167402","9,235051691","8,625651705","7,733982261","7,469219728","2,123462635","1,808054877","1,914837285","2,002357102","1,827117483","1,987732265","1,75101049","1,808391041","2,022594123","2,122603687","1,84828682","2,146241111","2,418180668","1,764497291","1,955359121","2,476302783","6,241605917","6,539515991","4,039301182","3,873902061","3,698469344","3,584392261","0,670662723","1,398097987","2,926711997","5,304343991","5,65331399","4,158027027","4,402616852","76,07231155","77,80583952","41,85606379","62,07162466","86,75520871","88,60281897","81,47780262","92,50958064","31,93627937","21,78079437","23,8857319","103,550798","106,828328","27,03866796","16,46908496","22,69185625","7,391831658","5,230069569","5,29980383","2,789370437","2,859104698","4,776796873","7,845104354","8,50822285","2,442939562","5,683342265","9,137583319","10,81679319","8,433594169","5,615232015","8,579864968","12,62190123","10,95765798","8,560643878","8,777241752","11,30948042","13,73273704","11,7460837","92,19327465","3,572383777","3,267846722","4,078729819","4,198477923","31,75877748","61,14873079","16,64863353","17,25770764","50,33128282"
CAPTIVE,M541,M,"3,53180621","3,297390206","3,154682021","3,343084743","2,243725567","2,590638801","2,443361495","2,139022536","3,851086794","8,733236113","3,487298839","2,335770276","2,436009338","6,822929607","7,617972972","7,875087949","6,847094806","4,472499657","3,145473315","4,331916243","3,543171706","4,272144889","1,95080278","1,475524835","3,049548122","4,292172417","3,592233559","5,346682769","3,326275643","2,549637271","2,387042444","2,470737245","4,103997754","4,334450608","4,595732861","6,621584665","5,862991815","3,470230755","4,312640375","6,072705583","7,694031953","7,061213937","5,545302325","4,272042833","3,871961178","5,772553323","8,201619233","10,09935546","10,03789475","8,916420164","7,234743918","2,126758402","2,065069066","1,956538889","2,220286514","2,09096436","2,106632569","1,964163777","2,222641542","1,823680284","2,126406958","1,642563993","2,331606975","1,988366939","1,980457881","1,587024561","2,360595893","7,150056055","7,054401286","4,182766603","3,996513044","4,879771477","3,996171037","1,339212351","0,701819004","4,633564384","6,302351615","6,573004752","5,026576815","5,683898399","94,76364169","94,33601853","47,32483399","37,91152432","84,76833225","85,08455526","70,46922319","96,18191578","34,01818915","26,74700273","41,86502419","118,4049587","109,5587889","31,55819226","21,6401464","32,11611068","6,649854488","4,600771419","6,301896986","2,319716682","4,252813917","4,44612364","6,804502267","10,05574811","2,835267856","5,605981981","9,907797533","9,309263222","7,595571744","4,853575636","10,67076678","11,25062591","12,87535637","10,71047521","8,151071312","10,88627274","12,41740774","12,06463314","101,9267276","3,956592577","4,261520755","3,726401698","3,494716073","33,89187008","62,62537182","21,89802843","20,95260161","62,5401713"
CAPTIVE,F536,F,"2,939688272","2,792609515","3,134023941","3,052597954","1,96289671","2,116356462","2,126788044","1,8115639","2,682115621","6,464217333","1,976273563","2,257083763","2,433674611","4,45920345","6,01581537","8,315961434","6,095694459","3,903391652","2,112423718","4,390414422","3,925547012","3,902368498","1,674663477","1,2764225","3,659985361","3,119193028","3,922570713","3,596560854","3,267375711","1,757228198","1,725149353","2,494830673","3,287633216","3,901017964","3,832884571","6,313948624","5,409813501","2,394096648","3,953700022","6,877091849","5,804584956","4,602499462","4,039247829","5,29643904","3,262576973","5,362855823","8,807705045","7,781748029","6,654289722","6,341595494","6,611708948","1,85922211","1,763812963","1,930414103","1,50596711","1,745192247","1,72086782","1,591701352","1,948887386","1,918366011","1,643816608","2,141602163","1,883997816","1,748209003","1,91561724","1,193665658","2,181097756","4,979724509","5,584652932","3,361669671","3,855755026","3,488165265","2,247147446","0,089367218","2,011780033","2,671062164","3,169845416","5,788413369","2,065999644","5,32568797","61,4221875","72,95927638","43,85942024","74,71839227","88,21008939","80,53767779","84,95754893","102,1549417","30,25190048","25,96048276","22,92205836","102,6724501","106,3174874","21,71112941","18,62554868","21,33200025","5,646956767","5,050123938","3,167805016","4,086009368","1,698678052","4,728752415","5,968328291","7,759370075","1,197192005","4,131919586","7,763307842","9,45850767","6,460955871","3,998408334","6,840622425","10,69708071","8,958258786","7,391687614","6,933050916","9,226126288","12,21462026","10,09868263","63,40211618","2,849675407","2,940308574","3,294410252","2,583045274","18,76949667","39,5013068","11,00666048","12,18699941","38,13232442"
CAPTIVE,F536,F,"3,049648134","2,840854968","3,024883732","2,874196295","1,815693634","1,998549855","1,996495964","1,998549855","2,164971392","6,477484547","2,410462165","1,838150503","1,763991565","4,422133858","5,854392723","7,048338675","4,971748345","3,251135375","2,603257348","3,363348168","3,684990508","3,217454936","1,579417348","1,383360376","3,572602463","3,383135732","3,046058552","3,929700248","2,779373825","1,565754834","1,878138973","2,279837435","3,309436851","3,162940699","4,214815466","5,639834979","5,303419048","2,459885262","3,622166303","5,840852798","5,205922246","4,327066055","3,842164064","4,728309455","3,072298772","5,487187154","7,98621218","7,603389462","6,582270336","6,486697162","6,255809451","1,817951804","1,792446945","1,836661921","1,65189226","1,516054392","2,11037991","1,796003895","1,552010898","1,750762414","1,902495391","1,667547753","1,917769056","1,586865788","1,702982537","1,546714922","2,161599817","4,850900451","5,355594897","3,193222905","3,218700204","3,999516304","2,566742416","0,452740741","0,99418399","2,810364787","3,985764439","5,22376703","3,021116723","4,259774579","66,63115401","72,84771079","48,50686463","64,86198136","90,25351949","87,81687125","86,81988913","98,81298325","35,05847076","25,19768733","32,73415148","101,7542121","113,5157242","23,7739616","17,77419756","27,42502531","5,284043797","4,982098437","3,98567875","2,264590199","2,959064526","4,921709365","5,344432869","7,578828532","1,630504943","4,166845966","7,192703535","8,497978445","6,495826535","3,802593937","6,824031934","10,26614223","9,20953147","7,280891301","6,826169245","9,298446454","11,25770384","9,3090298","61,42144707","2,76248131","2,81900733","2,997702491","2,793935305","17,44237993","36,77427884","12,93534153","11,78385179","39,36307939"
CAPTIVE,F536,F,"3,032048696","2,944691048","2,891822778","3,05906653","2,224153324","1,974019429","2,258895874","2,066627852","2,589439447","6,926449777","2,222170522","2,191766397","2,003083287","5,174337345","6,603989379","8,876882336","6,330128708","4,317721096","2,286268282","4,734509546","4,142372791","4,3181007","1,52996865","1,477018968","3,691869761","3,739313519","3,83884605","3,903624191","3,371062053","1,990573859","2,072308012","2,383803572","3,483108787","4,150402536","3,689469599","6,421848878","5,412684577","2,57804849","3,875410536","6,864559529","5,600506613","4,838536103","3,983671456","5,287949694","3,086780198","5,634106425","9,098084324","8,046553581","7,421364552","6,676789428","7,049041401","1,788383384","2,037989592","1,806097328","1,884399754","1,928333452","1,861123366","1,637705303","1,696465098","1,798215743","1,949552326","1,681093784","1,903793744","1,863490372","1,905336736","1,666168641","1,946786824","5,402993588","5,770080049","3,672928005","3,991839187","3,749982582","2,922204942","0,020467381","1,85332491","2,685903673","3,913288907","5,697748649","2,535957763","4,915374924","66,93469751","63,75136738","39,69714803","73,36815446","81,08962594","86,3648701","78,82946066","98,25078766","34,37977397","23,31097793","22,76185135","108,0679052","105,2562093","27,95235013","16,53531103","21,97563236","5,821460804","5,258093629","3,912272045","3,974868398","1,7213997","5,039006394","6,040548038","7,918686032","1,691260318","4,694726454","8,07329164","9,958772831","6,957845771","4,316993216","7,481900906","11,07955443","9,611037556","7,451332687","7,267919083","9,82289164","12,64027914","10,31549149","70,80325219","3,357496204","2,906401528","3,248273498","3,147377186","22,78885243","45,18832346","12,41612382","14,04809717","41,58201499"
CAPTIVE,F536,F,"3,050994802","3,10054258","3,102424421","3,261196149","1,981091143","1,946083275","2,450003302","2,017099185","2,374186633","7,166763463","2,521229301","2,019990624","1,881359377","5,422691664","6,575567679","7,835648527","5,579828486","4,170592994","2,404974685","4,316273938","3,519374589","4,126264332","1,685758001","1,436444277","3,267588322","3,493347015","3,40840569","3,66510974","2,635173279","2,473448844","1,788045049","2,738002963","3,361853408","3,747175259","3,444178038","5,895067348","5,781210427","2,971139136","3,680294185","6,01289274","4,980613371","5,030203254","4,099135445","4,689980546","2,669080701","5,734808627","8,454753701","7,803054968","7,604389965","6,786109591","6,137700394","1,771648976","1,867520577","1,675710322","1,952072262","1,72152406","2,097789582","1,821106559","1,698771641","1,932707974","1,910094529","1,66015815","2,398643819","2,029918502","1,863348895","1,6440645","2,137902743","5,154391215","6,096567076","3,284731285","3,731826266","3,580924415","2,909445402","0,548268991","1,329311434","2,488581542","4,249930426","4,970257617","3,061521319","4,178076154","70,45822803","65,59959999","46,64894331","62,89282866","83,39029874","88,1878641","81,49788561","95,48932688","32,05751846","25,48845877","25,23396236","99,46232221","106,7419704","26,71310196","19,18675776","23,69671695","6,158374634","4,753833051","4,249638637","2,917124827","2,052791545","4,645791391","6,266416295","7,499540632","1,765782573","5,041944145","7,551932581","8,969771648","6,760642083","4,31641119","7,275607369","10,91220769","9,220188043","7,239597473","7,258920277","9,818260075","11,87093317","9,942181198","69,36550758","3,00320359","3,00644609","3,730172112","3,274925098","23,3985292","43,4287493","13,07246339","14,20993243","40,79648772"
CAPTIVE,F536,F,"2,866453038","2,864606824","2,864606824","2,784906077","1,719858152","2,092668559","2,229749901","2,135763566","2,712841856","6,628249683","2,508626077","1,931096159","1,999294491","5,654858769","7,198276827","8,002248097","6,211455328","4,390471767","2,80780506","4,448494999","3,553753098","4,313584843","1,52933691","1,294936162","3,388440704","3,596442582","3,382678106","4,26119361","3,190038575","1,997529629","1,702337917","3,431503678","3,710199084","3,382678106","4,10450138","5,873199681","6,278005677","2,921862307","4,46896614","6,186256262","6,185369862","4,881037128","4,350215826","4,37400898","3,472543394","6,529608449","8,745224756","8,627544078","7,411996428","7,241752649","6,465466513","1,770051561","1,558484436","1,518751823","1,845489414","1,493775785","2,041769333","1,656130976","1,867022964","1,474766198","2,138514068","1,7486685","1,868281914","1,921330756","1,771379432","1,628932508","1,714380883","5,163218866","6,056594908","3,438632535","3,357494097","3,999429233","2,834581743","0,732123972","1,182025165","3,379242721","4,221731517","5,594652336","3,22449025","4,7681292","75,97548283","74,51211484","45,73521631","58,28930086","84,33860012","80,16765225","80,16765225","93,02780237","29,49693447","25,00276448","31,831139","95,57138117","122,7074622","22,33346837","19,83384094","27,05851443","6,480359736","4,491677912","4,217376971","2,674434177","2,9144475","4,937416942","6,034620707","8,057590148","1,7486685","5,143142648","8,435102386","9,364977204","7,649213241","4,957496277","8,127973601","10,97203765","9,816383853","7,99261945","7,717380325","10,5131114","12,1176535","10,37788258","73,29238185","2,462967317","2,9214672","3,114272278","2,973195391","21,92334822","48,35057606","16,3684458","14,53914884","42,71749353"
CAPTIVE,F536,F,"2,774572645","3,275786463","3,082548947","2,890805367","1,781307839","2,137841761","2,28667219","2,021019837","2,182452698","7,128963745","2,31828014","2,365854946","2,18635876","4,942959115","6,267557151","7,825965358","5,582061066","4,044880969","2,222676181","4,297195383","3,528769975","4,033309709","1,61574101","1,171269363","3,571714302","3,249171748","3,367356313","3,508100014","3,13726013","1,979619102","2,242344043","2,1104324","3,598221694","3,65770961","3,599197974","6,002241434","4,884738534","2,692050308","3,535118666","5,770379473","4,758033488","4,591668125","3,863055876","4,514418448","2,637113663","5,075024366","7,978715915","7,33528899","7,431140088","6,90435707","6,555325676","1,674111726","1,728686135","1,304787103","1,874661182","1,924597487","2,117792049","2,059397058","1,736796637","1,785529287","2,061589332","1,771135313","2,038822166","1,647517646","1,732166714","1,347180985","2,287549991","5,360802662","5,598580857","3,164637053","3,568647605","3,337522003","2,547044017","0,368086728","1,426695338","2,375649112","3,743920529","5,171686832","2,599001508","4,278843946","66,25678668","56,36043286","45,76282419","67,98038913","82,63231828","84,19552079","76,72433194","100,2730574","30,91472538","24,60921895","23,54140163","106,2927529","96,97377784","23,48364449","17,84349375","22,15312322","5,766311762","4,942552939","3,738597736","3,263352261","1,9009819","4,467307464","6,241557237","7,47887341","1,43451027","4,847503844","7,444164104","8,998706102","6,632962046","4,193904813","6,717475195","10,7088647","8,915607361","6,877845453","6,912784463","9,873776764","11,93340452","9,684855519","65,13651877","2,420196748","3,499799237","3,485745834","2,770528006","22,98333668","40,7824734","11,18148966","13,61021883","37,70377434"
CAPTIVE,F536,F,"2,976764561","3,14642941","2,768383714","3,017544058","1,804418406","2,081558515","2,100721714","2,098097152","2,60256171","6,494826606","1,963419499","2,011806702","2,250826631","4,33811607","6,397459498","8,050525197","6,387821519","3,701547289","2,695912209","4,062657598","3,987867598","3,700956355","1,698825908","1,286008005","3,442719387","3,431242871","3,586839145","4,092368558","2,803266329","2,605831624","1,563473344","2,163682132","3,793572455","3,502045269","3,855262735","5,727189299","5,129120816","2,489575264","3,848861488","6,034805328","5,728318324","4,742469659","4,056567192","4,388096644","3,131438776","5,394252338","8,214121905","8,0129181","6,724231691","6,638765943","6,183412241","1,861802536","1,755736413","1,644969539","1,713284075","1,621352641","2,274073871","1,726970764","1,896191944","1,659521709","1,860995221","1,449767334","1,950108027","1,826491623","1,779540252","1,365427843","2,355865273","4,977458253","5,76067682","3,47119085","3,617732725","3,797890275","2,182548092","0,128204849","1,629359188","3,530267242","3,39315829","6,374063704","2,405836454","5,413132021","65,65483095","70,1127932","59,848237","54,49693205","91,09967129","84,07727414","83,36556193","95,54184785","30,19792866","25,62697949","30,22598646","105,6166002","115,3102861","20,88772866","19,99685151","27,15246561","5,633983495","4,937648456","3,386720416","3,513326786","2,84864334","4,336268196","6,235363756","8,339759222","1,511674234","5,032603234","8,026908801","8,966790623","6,565321643","3,625040202","7,470379371","10,57163195","9,767221995","7,818968475","6,598427193","9,678195844","11,45827","9,970653607","67,87753712","2,685387405","3,178284478","2,844677313","3,041034683","21,14298022","41,71993027","14,70776814","13,07629886","43,3964816"
CAPTIVE,F536,F,"2,696700679","2,808050041","2,746438442","2,817425165","2,019825558","1,762320075","2,158935398","2,089416356","2,524999529","7,146534569","2,653988811","2,200604557","2,336979","5,261405787","7,278318709","8,768935394","5,99687388","4,418930783","2,859387926","4,7113215","4,057613894","4,41792353","1,404108987","1,308217968","3,927438584","3,83974313","3,48619142","3,931586052","3,542715772","1,842303301","2,428466784","2,417341393","3,684129455","3,729185814","3,876197205","6,360034902","5,110556226","2,390438333","4,395820756","6,645746873","5,359301913","4,464168985","4,381102126","5,085621514","2,900464611","6,085050102","8,956842188","7,871291024","7,348828067","7,463084263","7,334301049","1,609377734","1,960942985","1,546997887","1,63071888","1,739225338","1,699692325","1,822154252","1,36808887","1,880085154","1,695204453","1,913757309","1,476845412","1,885376357","1,6460983","1,540544917","1,95825164","5,460563674","5,759512953","3,708887535","3,611233018","3,631531089","2,681671449","0,332758051","1,490744958","2,41431144","4,012710866","5,075907762","2,640108359","4,148741706","56,63562738","50,72184201","48,84474162","74,519631","79,98805938","89,41247792","83,72614356","96,8639769","30,61490978","22,75097634","22,16634582","104,9552284","99,02056871","20,08872278","16,65659058","21,28378026","5,888305015","5,477493037","4,005416784","2,978386839","2,08829422","4,929743734","6,436054319","7,702724584","1,369373259","4,998212397","8,147842814","10,1825126","7,84870114","4,636951422","6,919485898","11,36579805","9,088618628","6,788850065","7,291912606","10,56782262","12,67687634","10,23486283","69,5997656","2,696747729","2,442426018","2,915909757","2,939349546","23,92382069","47,38529153","14,66569001","14,0334017","38,95106944"
CAPTIVE,F536,F,"2,872299327","2,47557658","2,696998662","2,852685912","1,790716692","1,830214147","2,012900889","1,790716692","2,567221656","6,686386138","2,340093095","2,21875571","1,995207306","4,634632453","6,227376168","7,733902625","5,590374769","3,638450176","2,588925992","4,022599064","3,711303561","3,637770048","1,540259467","1,276305346","3,0688399","3,979291588","3,244284615","3,485768512","3,066159751","1,65380257","1,84660877","2,002598631","3,637429933","3,64392303","3,244284615","5,913007241","4,874768811","2,817349407","4,330282544","6,466587595","5,394392645","4,891371086","4,232377355","4,853659028","2,935806799","5,686904096","8,4460066","7,75465949","6,888304025","6,388057678","6,291577619","1,64771647","1,776136225","1,337719084","1,974364396","1,660578285","1,514268367","1,309139679","1,68600759","1,645203885","1,870457482","1,456985237","1,751003326","1,783109957","1,630409559","1,337719084","1,987193797","4,656005563","5,721921161","3,808096743","3,399186521","3,17791769","2,960054012","0,140623195","1,770479217","2,527433613","3,472374406","5,500791139","2,269475221","4,917196313","65,11642362","66,31311785","47,13619947","67,74737691","79,78937531","81,23718122","73,78128451","101,6984922","39,6796914","23,89467321","24,13011535","103,1363838","106,1556429","30,51484713","17,15519646","22,37297576","5,672649225","4,331841227","3,47234892","4,194322458","1,306428306","4,366220919","5,638269533","7,860328523","1,276223078","4,194322458","7,488935557","8,931444403","6,640622452","3,607738794","7,117343646","10,00449045","8,973165545","7,186671534","6,394992427","9,068030805","11,46324323","9,579850513","60,96861888","2,491578512","2,259322735","2,679510667","2,521127593","18,36593582","39,30736954","13,31008806","11,05372023","36,52266415"
CAPTIVE,F536,F,"2,925335362","2,735213945","2,768657776","3,05875447","1,748729718","1,685596726","1,78135928","1,796509313","2,685213435","7,225295443","2,401022522","2,36405234","2,190750027","5,193510134","7,080045379","8,640035271","6,325162371","4,496618974","2,583426405","4,810410978","3,829624293","4,494051348","1,644085554","1,327383932","3,455964869","3,437864266","3,570633963","3,825759064","3,23233357","2,401022522","1,897393974","2,946873752","3,398716578","3,581213174","3,469580457","6,289802737","5,866091602","2,870693081","4,301637474","6,567030127","5,255169614","5,127718944","4,734425235","5,27639145","2,796074552","6,135204555","8,949800211","8,070486067","7,479338888","7,327414954","6,874168078","1,684256291","1,706238814","1,729901191","1,696282073","1,488496652","1,715150461","1,458995787","1,74290815","1,760635827","1,501714565","1,426117197","1,910738317","1,833528977","1,659943376","1,4854589","2,119220547","5,261771983","6,185523634","3,442092996","3,662887696","3,63183823","2,394078686","0,363026618","1,572481171","2,731292962","3,57136791","5,289667565","2,658435552","4,374640781","62,18303385","65,39347738","50,1466248","67,67034135","86,11591356","82,45029813","82,51864976","93,16819764","27,41654318","23,69733108","23,77784367","96,2002543","102,4341154","18,43726315","17,78407489","22,03711268","6,149636565","5,040685709","3,562084568","3,091620568","2,184297141","4,402198852","6,788123421","7,661842278","1,176159999","4,805453709","8,294068432","9,913405518","7,547200706","4,685639045","7,060879437","11,19032227","8,861035476","7,033076333","7,599389815","10,2615068","12,45900531","10,44286049","69,59052771","2,55779025","2,268697842","2,458414735","2,715323027","23,76542861","47,41397807","13,53313835","14,20279381","38,09470035"
