CHEETAH,Trail,Sex,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,Area1,Area2,Area3,Area4,Area5,Area6,Area7,Area8,Area9,Area10,V77+V78,V79+V80,V73+V74+V75+V76,V22+V23+V24+V25,V94+V95,V96+V97+V98,V22-25/V77-78,V22-25/V10,V94+V95/V101+V102,V22-25+V10+V68,V2+V3,V1+V2+V3+V4,V1+V2+V3,V2+V3+V4,V93/V2,V93/AR 4,V93/V2+V3,AR10-AR8,V93/AR10-AR8
Female white,White b,F,"1,86169554","2,261256","2,50013262","2,207439","1,03757129","1,41057274","1,55374149","1,37733634","2,11180184","3,8874254","1,5178173","1,46300254","1,46662414","3,61563933","4,64815588","5,1877201","4,3620921","2,76558324","1,88257264","2,84782673","2,33989336","2,73077277","0,95712374","1,049561","2,76251597","2,47225134","2,24807986","2,95738373","2,42195713","0,98079913","1,2320419","1,8927809","2,81964073","2,27994695","3,16532938","4,46062265","3,69909075","1,8374373","3,08365422","4,3270244","4,43758369","3,72733282","3,5119292","3,47330859","2,41035808","3,79302839","5,17604932","5,46927124","4,93103732","4,84048148","4,34169414","0,97392387","1,20152309","1,1423753","0,95337154","1,27686824","1,46058316","1,41557833","1,18760822","1,32044124","1,60678235","1,44622639","1,5054172","1,15958257","1,45183998","1,2320419","1,3459081","3,47101262","3,50750152","2,63952843","2,27653588","3,04674665","1,92998756","0,49062778","0,75931986","2,59230138","2,98568113","4,02533795","2,42761962","3,36131948","81,9192831","73,6217347","44,6519513","53,4287656","88,9439762","87,5960889","88,3344696","91,0560238","31,8016592","25,6780974","34,7332112","117,632368","117,802616","3,77658239","4,01594324","2,97871287","1,40956948","2,60637376","3,53722153","4,2553041","5,50529968","1,48935643","3,00530852","5,73997976","6,02172752","4,91221019","3,12077041","34,9911938","0,96550358","1,5946724","1,9257022","1,49706105","8,44797952","20,6158003","7,50617144","5,37109997","22,5945522","7,0110190857","5,7889391018","5,7722365863","7,4999734751","7,792525632","6,9946561133","1,0697408442","1,9292906508","1,1140684411","14,85841149","4,7613886168","8,8305231618","6,6230841603","6,9688276184","52,096098828","61,173849116","24,741231043","15,088380713","7,8075055302"
Female white,White c,F,"1,81815582","2,03363904","2,37979533","2,300831","1,1546799","1,5209903","1,41734426","1,63121187","1,74799203","4,0178505","1,55653171","1,45591003","1,6449592","3,88247789","5,04441242","5,5897543","4,48083965","3,20695178","1,83746064","3,21955277","2,37020153","3,15084097","1,02711567","0,99729594","2,68559759","2,24101804","2,15299832","3,08642549","2,28539894","1,16485077","1,14223016","2,21986379","2,46218179","2,16640452","3,11191498","4,4230303","4,02567184","1,68445229","2,50782842","3,77953797","4,06443236","3,2876229","2,99160011","3,0913072","2,3564538","4,12452717","5,47278603","5,57893675","4,77533578","4,84806327","4,41105339","1,11979103","1,07550256","1,12456899","0,98639588","1,21531077","1,39061152","1,50706088","0,98385596","1,23109089","1,51863837","1,5322293","1,26827505","1,41178503","1,40899719","1,43314457","1,38675049","3,5246994","3,81073916","2,19016109","2,18369653","2,98809037","1,67057765","0,62896521","0,63143659","2,52375014","2,91661949","3,93342262","2,31078737","3,09000637","77,6157161","74,5010709","48,1084187","54,2758652","89,4382947","87,1777928","90,0820404","88,5638255","25,0075436","22,6198649","33,4483146","103,669099","124,11091","4,19780094","3,79673716","2,91439683","1,06950342","2,86092166","3,5293613","4,4651768","5,48120505","1,36361687","3,55609889","5,75647241","6,20755533","5,11107675","3,34679391","34,4852731","1,04518158","1,53202745","1,68644552","1,87625107","10,1537032","21,3740349","7,028167","6,52952531","20,9829854","6,850042111","5,4007937438","5,454729592","7,8608501702","7,9945380983","6,8448219169","1,1475623132","1,9564814971","1,16796875","15,403400075","4,4134343629","8,5324211816","6,2315901845","6,7142653599","61,028977185","73,593192643","28,121163742","13,954818416","8,8937674921"
Female white,White d,F,"1,95513306","2,17853359","2,54156711","2,17853359","1,15351563","1,34777909","1,51222339","1,53373256","1,86864807","4,03551732","1,65622812","1,56618945","1,53627312","4,08211671","5,54586617","6,17105678","4,66466547","3,42556179","2,12030438","3,50568199","2,66537479","3,4027302","1,18327943","0,86417336","3,09566956","2,65312416","2,18121706","3,09833029","2,61894995","1,25052148","1,52070971","2,08711105","2,83503201","2,29227777","3,40545268","4,71646204","4,01556097","2,1133826","3,53194565","4,92083533","4,44615711","3,47421612","3,61120994","4,05622403","2,67760165","4,31587955","5,69463334","5,42011773","5,05983478","5,33775708","5,055594","1,25052148","1,07802071","1,12406513","1,08774416","1,15148538","1,48961866","1,54032929","0,97266742","1,35095816","1,53627312","1,68725375","1,35211233","1,23166832","1,34110759","1,18552676","1,55719977","3,55416719","3,30078037","2,4969155","2,27288194","3,06849005","1,85890559","0,43127992","0,80917035","2,346817","2,90685215","3,99692171","2,26511003","3,18793263","70,8464417","64,7205338","51,6357688","57,5177896","88,5939161","88,6778505","88,782773","91,3221495","26,892563","20,5768297","29,2292132","113,504982","111,113205","4,63598537","4,07743292","2,90447276","1,45223638","2,54141367","3,79815669","4,9152616","5,64137979","1,25674302","3,26753186","6,00443889","6,89427745","5,7482755","3,60450305","37,9232215","1,12118116","1,46202023","1,91790224","1,63867939","9,72132311","24,0330544","8,10370243","5,19838082","22,7870809","6,9037738627","5,453042658","5,4461728605","8,5458525531","8,7134182895","6,8981228125","1,2378523288","2,1176597363","1,2631578947","16,135537064","4,7201006998","8,8537673515","6,6752337633","6,8986342881","51,00366852","57,934759462","23,540431033","14,683378441","7,5672778879"
Female white,White a,F,"1,6427778","2,21594336","2,26805469","2,24154444","1,15413959","1,31584417","1,3654969","1,45974435","2,12135076","3,72733178","1,43131496","1,32919812","1,27707271","3,7292448","4,93955366","5,57065622","4,3314308","2,80175256","2,1378011","2,87840452","2,6922517","2,77760684","0,90454759","0,99088917","2,96332993","2,80728157","2,16257668","3,19637628","2,37728476","1,04153052","1,18090243","2,0523452","3,20242711","2,27582816","3,17334211","4,36026851","3,64207116","1,98119854","3,51545626","4,88608311","4,45322755","3,82908758","3,80751822","4,07072371","2,45591","4,24630229","5,62978631","5,53346345","4,75013862","4,72964557","4,49980037","1,00129656","1,09494397","1,09587413","0,8344138","1,33506207","1,40955647","1,45204608","0,9796944","1,5272836","1,13155383","1,35225025","1,26531698","1,27387736","1,3062592","1,43912413","1,33963335","3,08928308","3,53397254","2,94933789","2,29133218","3,28744979","2,1211874","0,35479478","0,76761638","2,56844382","3,10346817","4,14665075","2,43592088","3,3264726","76,610717","66,9945101","43,3237028","60,0655802","88,4386271","91,6048173","88,9400176","89,07687","34,3252809","22,7417198","34,9042799","113,765884","128,394375","3,83121812","4,06578249","3,10146229","1,53769979","2,60627083","3,80515541","4,0918452","5,55135687","1,69407604","2,78870979","5,62495802","6,3293758","5,21931356","3,23114522","35,3822223","0,94485729","1,43868277","1,51510006","1,63532992","7,56021682","21,4943146","8,56145308","4,54088495","23,2318738","7,2501189289","5,7623934883","5,8120423867","7,6363735313","7,8970006143","7,2454329068","1,0532756229","2,0487506821","1,0899280576","14,452988391","4,4839980462","8,368320284","6,1267758481","6,725542482","57,941180935","84,743165785","28,633905252","14,670420737","8,7519218097"
Female white,White b,F,"1,84579512","2,15724465","2,36719355","2,10645277","0,90908784","1,40283315","1,7010451","1,41742521","1,90249125","3,67556467","1,43704203","1,4064354","1,43139733","3,65153299","4,80903804","5,42413948","4,26874387","2,86236919","1,94666885","2,90032594","2,52381355","2,81616025","1,03924477","0,91459529","2,86633758","2,41040387","2,22376962","3,10733423","2,2274072","1,03895753","1,41790109","1,70895882","2,66558927","2,3327431","3,18548938","4,13932013","3,45921765","1,87275437","3,10281211","4,42354649","4,2234408","3,36576498","3,21279998","3,3936384","2,33148175","3,56108284","4,96700215","5,08432794","4,74747891","4,77948697","4,4025634","1,01064991","1,06967225","1,0129836","1,02226505","1,16420048","1,48415547","1,40595563","1,11173311","1,25752495","1,64970296","1,4047555","1,50132959","1,12769975","1,35910975","1,17773982","1,39511727","3,28978156","3,14810133","2,39553143","2,30561638","3,07820751","1,81203956","0,52564065","0,68054152","2,5142881","2,78279252","3,87510361","2,26295199","3,09530215","75,3278861","65,076061","47,6413194","57,0307945","87,3114985","87,6609771","86,5860502","87,4418677","29,2239356","24,1520699","34,8828819","119,7161","115,746874","3,87011682","3,92206469","2,7792114","1,40259267","2,46752414","3,58440349","4,20777801","5,29868342","1,35064479","3,14284654","5,50433044","6,06351007","4,91347009","3,09743979","32,9169646","0,838247","1,51289248","1,98177108","1,46566729","8,1834496","20,024827","7,5826778","4,58691458","21,3461201","6,6578961284","5,35825414","5,5325098415","7,6363378771","7,7921815073","6,6493282195","1,1469595995","2,0775958448","1,171875","14,6016841","4,5244382001","8,476686097","6,3702333249","6,6308909722","53,654959343","58,405774097","25,582595861","13,763442311","8,4097329253"
Female white,White c,F,"1,78531567","2,26981303","2,19375703","2,06581192","1,04557821","1,43628047","1,40630939","1,40838887","1,71071996","4,11221718","1,53774599","1,53032695","1,46163978","3,47995931","4,76551437","5,46788491","4,55849717","2,93631968","1,82919469","3,08409504","2,38378987","2,92534677","1,01135263","0,87192094","2,58693283","2,34187503","2,19079049","2,86757582","2,49775529","1,0200763","1,29859559","1,83684559","2,73833968","2,2011559","2,95316053","4,39528908","3,62207893","1,83010588","2,94896984","4,11489841","4,08757664","3,24682562","3,14158856","3,24086961","2,39563551","3,96855896","5,51059578","5,75038327","4,55064372","4,68937019","4,38491933","1,16418372","0,96402607","1,08495557","0,91416424","1,27049674","1,51387709","1,55373393","1,05579129","1,14616819","1,39213322","1,34388036","1,33123865","1,07622884","1,36976345","1,30159697","1,25478714","3,17803294","3,75250842","2,35430426","2,22851962","2,93055561","1,62987765","0,28285133","0,94938966","2,51902556","2,47370291","4,23334724","1,89071952","3,50038614","76,8681391","68,6349747","48,2940441","54,8378168","88,6384728","88,8131826","88,1247085","91,2503911","27,8131672","23,4554599","31,6098527","103,324211","120,706737","4,0803052","3,46825942","2,47368503","1,73412971","2,49918693","3,44275751","4,10580711","5,76343109","0,94357058","3,16223653","5,88757253","6,24541662","5,01214674","3,08404427","33,552392","0,91341276","1,62261648","1,53546994","1,44702271","9,04665591","20,7122603","6,92034546","5,48698005","20,5565022","6,7070501515","5,3911056553","5,3811441985","7,3955531711","7,548564616","6,707001669","1,1026536263","1,7984344823","1,1254752852","14,685803285","4,4635700622","8,314697653","6,2488857335","6,5293819818","53,179154245","78,612243757","27,04264425","13,636156708","8,8519617269"
Female white,White d,F,"1,64096165","2,17973933","2,46327754","2,23055732","1,17174921","1,46332566","1,50473514","1,46332566","2,03163306","3,76539598","1,38818527","1,49245496","1,48693999","3,6814619","4,73748759","5,37397294","4,24211239","3,01883094","1,71865665","3,1062082","2,26776474","2,98098724","0,89521096","0,9970742","2,76652274","2,20611415","2,31357899","2,64644306","2,50888175","0,99555698","1,24358768","1,915747","2,63362186","2,34363864","2,90885586","4,66091186","3,52793877","1,6920298","3,0335141","4,51069656","4,27828186","3,35359604","3,2735809","3,51498573","2,34275524","3,66858524","5,13794362","5,04656299","4,81673553","4,90254954","4,52845134","0,94544203","1,0952087","1,26116855","0,74347","1,21471284","1,56532096","1,54885899","0,96912894","1,46489684","1,41189257","1,66343753","1,21606477","1,27284028","1,39409096","1,31550008","1,3509939","3,46932668","3,22301776","2,35240757","2,37663924","2,70118349","1,68219402","0,52282221","0,82992042","2,14428751","2,82787585","3,72765453","2,24845213","3,02378045","74,4054553","66,0100602","51,6437784","53,9507663","90,0443088","90,4970224","91,5350792","91,509408","26,8180409","25,4669063","29,0154558","120,003527","109,455921","3,79426067","3,97371895","2,82005861","1,33311861","2,38423137","3,48661791","4,2813617","5,1018068","1,43589508","2,92260619","5,36442486","5,9869701","4,80170241","3,15916891","32,6873657","0,94381166","1,59021748","1,81795477","1,62866664","8,14070418","19,7845533","6,455514","4,92872119","20,1207369","6,5555303733","5,272232581","5,1792241658","7,6397951354","7,7679796175","6,537408589","1,165396955","2,0289486617","1,1881819871","14,874517801","4,6430168726","8,5145358428","6,28397852","6,8735741954","50,215142394","60,208275234","23,574310419","13,665222906","8,0098159968"
Female white,White a,F,"1,69732298","2,27393234","2,5001193","2,22682657","1,27054659","1,44194822","1,40991687","1,33567749","1,92025205","3,68894153","1,32208311","1,33567749","1,30782633","3,69724809","4,95180949","5,46944113","4,357718","3,02044647","1,93136302","3,13349775","2,33594338","2,99799316","0,9252976","0,98062868","2,82451375","2,47104715","2,21931358","2,73166518","2,59222159","1,03980365","1,21374409","2,09609618","2,90180609","2,05868632","3,24274152","4,73419167","3,77000877","1,86340725","3,39915043","4,4441823","4,38357961","3,39879131","3,49903892","3,48685228","2,5373789","4,10377352","5,3890181","5,26255239","4,75516876","4,96232998","4,56469691","0,94608925","1,12392532","1,35694435","0,83591415","1,29446611","1,50916937","1,58839784","1,01391236","1,26893592","1,5280235","1,75245608","1,20952432","1,20359178","1,31198973","1,20952432","1,4630682","3,24652339","3,35281873","2,66045243","2,15657019","2,77191726","1,79514005","0,39816936","0,88259012","2,25070904","2,80204118","3,98046972","2,23123143","3,33372226","74,2302624","70,3573447","49,1667846","56,602953","90,3196987","92,0707295","96,6375283","95,2695576","28,8096721","23,9333494","29,6123522","115,267002","115,725677","3,91643574","4,02087402","2,79372416","1,22714986","2,74150502","3,49868259","4,43862717","5,27413346","1,48824558","3,00260073","5,49394029","6,15444197","5,15893686","3,30675431","34,2218283","1,06074034","1,62417343","1,74858545","1,4680619","7,83045879","20,5528666","7,2775922","4,93591929","21,4782875","6,7825109034","5,5649536857","5,326608572","7,7284331872","7,9373097598","6,7623790388","1,1394649116","2,0950272945","1,1737451737","14,663898102","4,7740516363","8,6982011873","6,4713746199","7,0008782038","50,89231325","66,182454397","24,240558287","14,200695344","8,1492965066"
Female white,White b,F,"1,80674232","2,24143246","2,34311024","2,29015097","1,05832206","1,38269541","1,60804733","1,55960778","2,02599993","3,89376464","1,59064064","1,42489487","1,46830715","3,78671006","4,90710557","5,59438836","4,46564561","2,98123476","1,92587081","3,01279789","2,58159047","2,92668385","1,04522891","0,96713245","2,87243203","2,3870461","2,36648006","3,22905291","2,2604158","1,29192188","1,23818531","1,96566364","2,78882033","2,20679231","3,35134782","4,38983038","3,7028598","1,8187081","2,9414137","4,31257102","4,40572703","3,62705427","3,33223987","3,42132972","2,41240299","3,82794649","5,34220458","5,44786798","4,9287613","4,88780492","4,47657815","0,99103179","1,07018464","1,24053604","0,88618664","1,40499089","1,42693806","1,46477544","0,99526908","1,37917918","1,4487762","1,41486349","1,4402605","1,36217495","1,37612452","1,26763927","1,53196485","3,43058233","3,63349618","2,5448611","2,34749448","3,22501533","1,82972259","0,66502875","0,63063258","2,65327479","2,98808579","4,11181036","2,48425815","3,32941814","76,7388126","73,872516","50,2288098","53,0323776","87,4268001","85,6311673","90,7232824","92,4028641","28,3026487","24,9598329","35,2325064","112,789015","122,680435","3,9184609","4,09657276","2,9770125","1,06867115","3,0279016","3,48590353","4,52913013","5,67413494","1,39945032","3,40956987","5,83618362","6,3045519","5,01050961","3,18778697","35,8683267","0,94459335","1,52533375","1,88271245","1,77523987","9,54239988","21,8376517","7,82380971","5,72971293","22,9819757","7,0998961468","5,8136762934","5,7786587069","7,811477244","8,0150336543","7,0735852568","1,1002241558","2,006150335","1,1330935252","15,135824215","4,5845427035","8,6814359925","6,3912850227","6,8746936733","54,733050058","65,161535894","26,759579524","15,158165974","8,0933561005"
Female white,White c,F,"1,84585654","2,25662947","2,33802311","2,20492214","0,97958444","1,39031421","1,41096125","1,39950219","1,84603457","3,95257427","1,6250638","1,33533535","1,59279213","4,06399394","5,10489771","5,55918823","4,24954275","3,26203203","1,84286568","3,21010468","2,34908355","3,16554631","1,00491863","1,01098268","2,63780579","2,22036837","2,21977627","3,00345843","2,47299727","1,13846296","1,54354557","1,92976193","2,58983415","2,04324617","3,21730283","4,61592302","3,72167921","1,96103865","3,29226682","4,32290281","4,14683942","3,46294893","3,58905234","3,58911001","2,36065012","3,67574451","5,02012067","5,08935981","5,11351662","5,23702247","4,76942747","1,05983066","1,10357832","1,12831473","0,89435664","1,37247215","1,35899735","1,36454775","1,20928999","1,36527005","1,35293848","1,40091037","1,34220844","1,12364502","1,44479322","1,29409202","1,3509939","3,59255164","3,19320898","2,43573421","2,14130402","3,16240397","1,76099216","0,80272655","0,51813894","2,30195164","3,12999622","3,56614323","2,57015966","2,85287722","75,8815826","72,4440368","51,9318949","52,1865225","89,727165","88,4252123","93,4994486","90,939035","24,8657853","23,5341735","32,2875612","120,991239","107,236998","4,23008791","3,76862377","3,12770136","0,74347","2,82005861","3,51225481","4,48645687","5,17865308","1,51257689","3,23024895","5,5632656","6,19782244","5,13992601","3,46515636","34,6936227","0,89911863","1,56491334","1,64871277","1,52350656","9,20972205","21,5354685","7,05689817","5,17354698","20,9741766","6,6961394493","5,423036881","5,3838092896","7,8192534104","7,9987116854","6,6912299676","1,1677255932","1,9782685579","1,1954022989","15,36437932","4,5946525771","8,6454312593","6,4405091199","6,7995747166","47,520871144","65,04286238","23,339522701","13,917278457","7,7053138267"
Female white,White d,F,"1,93062738","2,14305107","2,34961049","2,24831675","1,08179043","1,45979188","1,51869302","1,42308598","1,98713508","3,77454974","1,63545259","1,47756742","1,55672281","3,99471254","5,09752291","5,63537263","4,44430907","3,27322186","1,82430106","3,30868529","2,32668734","3,2277383","1,03067491","1,02552977","2,57882649","2,34471654","2,14386305","2,90536133","2,33683512","1,27525107","1,35492215","2,22903623","2,52774526","1,97958841","3,13994162","4,50568146","4,09411903","2,03366689","3,45258897","4,56920986","4,47034879","3,5110055","3,58447422","3,69028975","2,58756891","4,04682909","5,33488848","5,26494145","4,85213905","4,83913687","4,43466499","0,99146326","1,16871544","1,36209653","0,91438856","1,22995477","1,4301618","1,4172034","1,12191122","1,18263097","1,57008166","1,47850944","1,36847043","1,12717335","1,50233154","1,2082547","1,44902189","3,26035264","3,27855842","2,45349078","2,0726171","2,93464202","1,80825582","0,59304832","0,68169683","2,32653033","2,82824604","3,80623766","2,27512899","3,17459859","78,5350437","78,1046124","45,5664214","55,8985348","85,2433362","84,9251902","91,0921725","94,8761256","26,5081102","22,3261334","30,7053714","107,576747","119,957223","4,37993198","3,77307394","2,82320917","1,08179043","2,71766864","3,37729695","4,77570897","5,40895215","1,21371609","3,13983076","5,8316515","6,43196798","5,34759659","3,57165432","34,4418763","1,03207975","1,56326144","1,77420253","1,54724941","8,5326715","21,447766","6,91162752","4,48476072","20,6596956","6,6344837057","5,4497275875","5,4095313031","7,8627694643","8,153005921","6,6226682401","1,1851366004","2,0831012983","1,2310756972","14,897671844","4,4926615559","8,6716056926","6,423288939","6,7409783095","55,9749718","67,611910712","26,700703278","13,748068114","8,7253876064"
Female white,White a,F,"1,95789251","2,24386162","2,38585623","2,13527499","1,3794177","1,51734744","1,6765228","1,42191938","1,9935691","4,06299372","1,84752286","1,5134914","1,5134914","4,17900256","5,28299805","5,82171474","4,93781822","3,33951172","1,94348633","3,41465961","2,40705513","3,29724913","0,92290239","1,09649378","2,68323783","2,58341242","2,3860093","3,17445024","2,52521903","1,5042937","1,37304868","2,18982443","2,71452889","2,54452549","3,2545497","4,3579135","4,08996089","2,25920871","3,2484537","4,42502273","4,49168616","3,85899094","3,44481607","3,31050025","2,49989751","4,24033992","5,72773344","6,13986555","4,9085156","4,71349424","4,21424847","1,17837356","1,35807146","1,1498236","1,11891563","1,15679037","1,52526972","1,43241151","1,30849099","1,3794177","1,57868849","1,3812698","1,48646477","1,29784128","1,2443996","1,42807047","1,15236185","2,98041387","4,12295681","2,57470941","2,4932481","3,24245352","2,03792009","0,52960996","0,88772092","2,78790106","3,27030358","4,40545028","2,35246482","3,7044561","84,9617353","73,1891354","44,7372241","50,3010406","83,6598083","88,6196459","85,4519576","90,7252243","28,782474","24,1934968","33,0375389","107,290764","135,23774","4,43236768","3,75670187","3,2702225","1,70267783","2,70266322","3,81075514","4,37831442","6,24315204","1,43241151","3,67562198","6,52327954","6,70788815","5,49704691","3,56198298","39,5806551","1,34692924","1,69461813","1,9875241","1,50324315","10,5464413","24,3612312","8,41575118","5,56083095","24,3802226","7,6757538687","6,0569209276","6,2431520364","7,9998831289","8,1890695543","7,6755635426","1,0422276777","1,9689627115","1,0669014085","15,043290716","4,6297178494","8,7228853483","6,5876103573","6,7649928404","60,270089366","68,043320911","29,210795314","15,964471454","8,471169299"
Male Jamu,Jamu A,M,"2,28315382","2,72264674","3,03954347","2,4160714","1,26066827","1,78782124","1,42057342","1,47829718","1,81202695","4,0494358","1,51080245","1,58308234","1,36521217","4,54540407","5,57218692","5,75296433","4,5822383","3,49683159","2,07535533","3,50304264","2,24992169","3,41559946","0,84132872","1,50285722","2,87640511","2,71427873","2,47705987","2,82331336","2,5889382","1,10554508","0,97152176","3,20549743","3,01201958","2,16260512","3,46056931","4,90138404","5,37782183","2,3367843","2,98966134","4,07093523","3,94294035","3,95986983","3,30002362","3,12900333","2,13120334","5,10928825","6,13439498","5,84346618","5,58980352","5,48184848","4,64740613","0,81102892","1,76874135","1,58308234","1,10030136","1,16266014","2,19814846","1,95116226","1,29655239","1,50312686","1,70480572","2,06688687","1,47176237","1,23845211","1,70208962","1,51513469","1,23346084","3,63021925","4,50895304","2,8018221","2,41000799","3,14811043","2,24972224","0,7493407","0,77780978","2,27679136","3,50476979","3,69947922","2,83324348","3,02768175","80,6940705","70,7205559","39,4531578","59,8527718","85,8150839","88,2465951","95,2418199","89,3414568","28,9107563","25,2027375","28,9777679","103,913959","124,520165","4,49859441","4,58190171","3,49890676","0,99968765","2,69360283","4,16536519","4,91513093","5,13728374","2,0549135","4,2486725","5,9275812","6,63722186","5,89235203","4,16138305","42,4518626","1,4088417","2,41014489","2,12791388","1,77975185","11,0771817","25,5072061","8,74029349","8,18200045","25,9394206","7,2042490048","5,8609252301","6,053664081","8,6361905009","9,0804961215","7,1921972339","1,1987634652","2,1326898179","1,2625482625","16,315845557","5,7621902086","10,461415433","8,0453440335","8,178261608","45,734969105","58,517483076","21,609867084","17,199127089","7,2399118789"
