"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63";"V64";"V65";"V66";"V67";"V69";"V70";"V71";"V73";"V75";"V77";"V78";"V79";"V80";"V81";"V82";"V83";"V84";"V85";"V86";"V87";"V88";"V89";"V90";"V91";"V92";"V93";"V94";"V95";"V96";"V97";"V98";"V99";"V100";"V101";"V102";"V103";"V104";"V105";"V106";"V107";"V108";"V109";"V110";"V111";"V112";"V113";"Area1";"Area2";"Area3";"Area4";"Area5";"Area6";"Area7";"Area8";"V15.V77.Ratio";"Ar.1.V17";"Ar.1.107"
3,521619568;2,217167636;2,317137785;2,762861382;6,21894861;9,86207;15,08613914;9,100483061;12,01101559;11,45744157;10,30773071;8,555604693;14,89908106;16,19369227;16,88733514;16,7919449;3,696261146;1,909464892;1,657074513;1,725526984;3,022688057;3,198248926;0,074283185;2,477384808;2,285520992;3,422003659;3,087418548;0,417412851;2,916172605;3,886726704;1,927582657;2,039778742;4,588243294;2,380306499;1,891651513;12,51998689;2,604877672;0,054789927;2,788361145;11,4393064;1,787049978;0,355236411;1,543191901;1,81719791;10,69101608;1,95570551;0,978293482;0,787859021;1,033722084;10,14350096;2,932824513;1,841609175;0,050030242;1,651157139;1,264308853;1,360553139;14,30727041;2,579999582;4,831635581;5,488362747;8,725089496;8,162180496;5,535271831;4,784726498;5,605726038;6,405289554;5,448028744;4,82446393;4,276019131;6,204885895;5,5026762;4,271958011;10,31999833;134,5464809;11,59991286;9,261371799;10,00779428;17,04911272;47,91819165;86,62828922;141,4891664;39,88389747;73,45786383;28,1474051;101,6052689;103,5456564;30,73481123;26,91092075;57,64573198;152,5569213;83,76838906;32,33037166;36,4581606;144,3121567;55,622804;34,79590771;53,893445;113,2690129;42,05563616;30,47653942;40,73683729;71,21337671;52,63487349;17,30611403;9,012506729;7,665811363;7,542258234;11,10818314;35,32875946;102,0057212;29,84823485;86,84343712;64,98844757;42,88150512;59,12421609;27,71922104;80,15073165;1,636369949;0,036235822;1,937987392
3,408513742;2,321589543;2,568222469;2,86433934;5,767657676;10,16375981;14,71561426;9,452213864;11,91745833;11,31097027;9,932763119;8,211202794;14,78903443;16,09997162;16,45255691;16,44163344;3,415614846;1,981398278;1,877357049;1,777000137;2,866088022;3,291637129;0,052806853;2,679159013;2,247878749;3,145102235;3,017945874;0,641300462;2,775252468;3,498264315;2,058070819;1,912592915;4,24053906;2,349245413;1,640362911;12,45202512;2,477212959;0,037375295;2,60778549;11,40493375;1,925490392;0,533897783;1,35145217;1,628547039;10,66058424;1,866965233;1,100716783;0,683031568;0,911132299;10,22718855;2,791574009;2,022113137;0,037747156;1,753169898;1,573177221;1,349926756;13,9963857;2,453911778;4,816937935;5,634908528;8,179705927;8,270591549;5,907565392;4,544281071;5,397013124;6,520445209;5,047623153;4,77593999;4,676273874;6,650781804;5,439387384;3,989608323;10,45184646;134,4804929;12,46729523;12,11340013;10,11193465;16,61046317;51,30309318;83,17739974;141,7663453;41,50905765;70,89401813;29,36326951;100,2572876;93,38427223;32,36342262;25,76635947;58,12978209;163,334969;85,68397248;35,51209151;42,13890502;140,5275402;54,30573786;37,52980093;48,69200136;114,8515859;43,11437887;28,43961917;43,29758782;71,73720699;53,52501244;16,15623757;9,467142121;8,964731244;8,094225227;10,84267628;37,36877487;102,9334022;29,41961897;86,95715023;66,04439855;42,79917398;60,13422819;26,82292204;82,02065049;1,574129219;0,033182765;1,923089738
2,89360924;2,773500981;2,213163654;1,903114083;7,354313984;8,649809125;14,19931164;8,620697923;11,73916282;11,39970193;10,15123296;8,771572284;14,73922816;15,44639431;15,82294131;15,58690535;3,288019702;2,448320468;1,5706265;1,167625016;3,264571133;2,208425192;1,79150789;2,222211138;1,506866714;3,670690998;2,132661428;1,455058076;2,138051445;4,425462013;1,234640522;1,990060959;5,546870803;1,766659864;2,059412656;11,76083283;1,961402349;1,437423258;2,166201451;10,25791425;1,238263904;1,371672997;1,929272809;1,404136983;9,503047617;2,07050781;1,443304206;1,196117343;0,950986932;9,078311866;2,420840033;1,205414287;1,23044575;1,067738786;1,504830223;1,191428844;13,8518088;1,84690784;5,100983558;3,913685661;9,366461189;6,332255451;5,89251549;3,12215373;5,73634017;6,002822649;5,565027058;4,85670007;3,763997853;6,392382298;5,943346693;3,82607252;9,014669219;133,9752987;9,070129367;10,52219992;13,2202359;14,26957141;47,08213659;86,8931621;133,3989125;39,14496083;69,27250149;24,98145017;94,25395166;95,7721883;27,33853013;37,53095814;64,86948827;156,3179123;80,08942161;29,86140901;46,36708165;146,3788528;56,56337962;32,98653969;56,82893348;113,6454357;37,51659754;38,66391175;37,46492642;76,12883817;55,64191148;21,04325114;6,713049412;7,999321036;10,09510522;9,791184678;34,59866035;93,63615269;27,50215384;82,30846579;59,41911281;42,94001624;50,69613644;31,61232935;70,74679971;1,755243695;0,035114853;1,682834939
3,363616311;2,607591047;2,122584669;2,374071623;6,34732812;9,035555662;14,81250237;9,003361062;11,9162315;11,15569157;9,871480019;8,370641229;14,34033591;15,58693284;16,1805687;16,09316594;3,9252039;2,257276042;1,489438743;1,393074067;2,851238749;2,746016387;1,120444896;2,193920834;1,841815526;3,253493927;2,687779213;0,754378997;2,546532524;3,882789286;1,719374955;1,918614406;4,732651869;2,065433062;2,083581592;11,94415129;2,335777634;0,831758833;2,407233538;10,6057987;1,627207275;0,661025126;1,819809548;1,571839367;9,907051527;1,865273093;1,106014615;0,993391132;0,9544431;9,42121397;3,008009214;1,507391969;0,750715665;1,329774396;1,259437981;1,148031838;13,84479107;2,335777634;5,266116848;4,883898689;8,57867422;7,601894482;4,883898689;5,266116848;6,182479942;5,733751559;5,574770005;5,266116848;3,737244214;6,021945813;5,679881315;4,149014655;10,15001554;136,8732431;9,774079387;9,47136851;12,41511687;16,33759916;47,99816393;88,87507916;143,2329672;42,82525589;74,89370117;25,51401014;100,4077113;102,5277914;27,53916446;26,99295341;54,53211788;153,5685441;83,45370922;29,65315921;40,46167568;149,2423425;61,95951736;32,80481044;54,4780147;106,4787302;37,30394828;31,59412476;37,5806572;69,17478196;53,54426364;17,61274676;7,748925069;7,357373762;9,263465637;11,56175241;35,93151687;95,66777888;30,17765353;81,92803679;62,3248264;41,8432681;53,82451078;28,10352602;76,06456849;1,594142259;0,041029529;1,786704539
3,21693952;2,576258561;2,3391341;2,868557148;5,12709011;9,769953596;12,56091279;9,417280038;11,19978343;10,42356465;9,081520095;7,477822542;13,64058495;14,57411702;14,74213153;14,26800832;2,943841719;2,004880274;1,610843727;1,824977804;2,815239902;3,043989264;0,053995535;2,18435367;2,203563036;2,937663141;2,980662044;0,100764877;2,76303492;3,237058256;2,000581549;1,721952164;3,755288829;2,105497397;1,34167645;10,82083448;2,508417699;0,037566827;2,231051687;9,965095317;1,937125761;0,087595473;1,521048276;1,497552352;9,530795155;1,799749037;0,887478558;0,758582331;0,839897464;9,354877564;2,548755171;2,087406995;0,043571011;1,94015305;1,347489943;1,449903867;12,18845927;2,420091191;5,016189014;4,88418404;7,656288494;6,952261966;6,86425865;3,036114403;4,948721993;6,251061433;4,777036213;4,679733178;4,73754686;6,926741901;5,043321862;3,447173847;9,900373053;129,9479142;15,25740265;11,8606424;12,97801566;16,61305129;56,70911199;73,23880223;136,6856251;40,46544375;62,91549677;33,3046846;96,22018137;89,54117497;37,52279012;28,05697224;65,57976236;155,7571464;74,42773315;40,2540207;41,07539251;147,8470573;52,29141625;43,21541056;52,34023048;116,018692;40,80941527;27,07070664;48,13857013;75,20927678;58,62262764;16,74740118;11,03929712;9,129411816;10,0166258;11,68989171;41,87522645;91,72781661;26,50633376;76,38579643;57,18503746;39,34151678;52,38629983;23,9994966;72,52705764;1,489048084;0,032093228;1,564716907
3,473677412;2,423087498;2,436741135;2,606969927;5,434677612;9,639929294;12,92058309;9,195189233;11,42431398;10,6605288;9,259472991;7,756498686;13,65745398;14,88222789;14,91697814;14,71776858;3,246788879;1,915761258;1,68073459;1,539875187;3,041154062;3,163602135;0,052176076;2,368141517;1,926129552;3,254831672;2,872416706;0,390448659;2,394497925;3,6021097;2,05397761;1,366435997;4,33608508;2,266378624;1,52636285;10,9250271;2,423514352;0,037504816;2,472695914;10,05827269;2,001219406;0,339648024;1,376736981;1,611745741;9,552877739;1,411588703;1,157043395;0,764733168;0,989417379;9,334671331;2,774160396;2,073492723;0,04030087;1,80883737;1,527805691;1,051193923;12,51070762;2,286903543;5,111902037;4,842854561;7,892059285;6,905551875;6,726186891;3,228569708;5,162550137;6,261763839;4,85870545;4,807352249;4,387836984;6,508865274;5,329350151;3,792741473;9,954756599;127,6906022;10,47644802;12,99509772;11,41979961;17,66315387;52,55449921;75,13610296;147,2481623;47,7877351;65,50517706;33,95525013;99,46042719;86,12443021;35,17279614;22,27538969;57,44818582;165,1213714;80,62570899;38,78798652;45,70767593;142,8837293;52,85788545;40,85933895;49,16650489;114,767073;40,63454814;27,9850736;46,14745128;74,13252487;58,71644577;18,3541477;9,258902014;9,379907337;9,348447177;12,37504154;40,36229806;93,37864195;27,61284157;77,8688195;57,14012829;40,15643536;53,22220658;24,64661291;72,64995074;1,498477435;0,034770145;1,590331988
3,252427431;2,419245;2,39419324;2,720180389;5,442448375;9,050248184;12,50679199;9,280582864;11,00822579;10,17300238;9,069634051;7,656147322;13,40514875;14,46487554;14,50975004;14,02698954;3,211949561;1,887804951;1,62447396;1,626569133;2,657428179;2,701305717;0,347859682;2,275647831;2,014905009;2,833284142;2,764540861;0,544215836;2,581888356;3,178988999;1,968723597;1,815099828;3,872323897;1,967965697;1,588233699;10,47079015;2,397263051;0,254547626;2,278341214;9,579598153;1,954712911;0,487408934;1,495381889;1,466572591;9,060799215;1,931111865;1,068979223;0,756315904;0,833809102;8,814932654;2,70331137;1,742365101;0,266591279;1,664136957;1,519854406;1,38432375;12,03967507;2,382852357;4,97472685;4,598487005;7,817427908;6,605099516;6,187055243;3,386158613;5,099754513;5,908471273;4,930151891;4,71226775;4,568315114;6,678318706;5,404076325;3,556199396;9,573213855;133,7895641;14,06655037;13,31681373;12,86934902;17,08215305;57,33486617;76,45469797;136,8368166;43,75463573;63,91440022;29,1677806;93,08218082;86,33132414;32,91216413;29,09663308;62,00879721;157,9546162;73,76387049;36,75104774;47,439698;152,7861518;56,08165879;40,08876025;56,61573275;111,4558371;37,16447489;29,58295301;44,70840917;74,29136217;58,83689286;17,04265526;10,32216684;9,477930119;9,531636509;12,46250414;41,79423761;88,21149578;26,61651921;73,64603904;55,86760106;39,7834711;48,42802468;25,21801437;70,43305779;1,51566133;0,036411916;1,49925483
2,974325672;2,419581862;2,614466989;2,300753198;4,754912868;9,803673373;12,65106634;9,052068382;10,97306734;9,868721129;8,636086069;6,677197648;13,31697227;14,08001727;14,44776257;13,91469857;2,947945994;1,932437886;1,852372657;1,518026506;2,722284295;2,666515378;0,174246116;2,411034644;1,783094074;2,833830917;2,815311239;0,507253655;2,1982542;3,115266976;1,581049416;1,422046599;3,674101633;1,73626387;1,259878423;10,91855628;2,268383369;0,113466699;1,972449129;10,09346338;1,502591237;0,422067435;1,316452398;1,23316211;9,605744086;1,430945059;0,95257704;0,726801358;0,745510345;9,461138473;2,562927612;1,885174865;0,142075098;1,868071824;1,437843032;1,155975951;12,09958395;2,309080906;4,756706667;5,218522848;6,881061101;7,527603755;6,280700065;3,69452945;4,88038388;6,092683458;4,354299197;4,590177575;4,461890807;6,507145518;4,474273179;2,996142293;9,975229516;128,959074;12,88239841;13,09309307;12,94948086;15,25066509;54,17563743;74,78343653;139,680996;39,06482877;65,69497391;34,92119336;100,6161673;92,84599413;38,71197632;27,43660555;66,14858188;149,2847058;72,54337895;41,3923904;35,34893648;157,0823345;59,17397344;44,79361125;53,11474979;109,1784746;35,57355492;25,20819531;48,39672437;73,60491968;56,8198391;16,11973268;9,091615446;10,41267899;9,548260017;11,64755196;40,70010642;85,7650145;23,05695384;73,05493943;54,93089916;33,86260877;51,90240573;21,1525337;67,64097424;1,448363925;0,03437236;1,509420228
2,934419;2,425978867;2,318584572;2,768182662;5,827807889;9,718659592;12,90275245;9,115610976;11,204382;10,48126963;9,371045136;8,028000333;14,18382969;15,06539313;14,97769932;14,39981742;2,81979223;1,944108427;1,628470471;1,743680688;3,06833018;2,447357432;0,489254466;2,189766971;2,11406208;3,240828682;2,579893126;0,519737196;2,67419175;3,597223065;1,895560433;1,862483234;4,269956666;1,770071465;1,462344455;11,1674015;2,228300839;0,357209728;2,136755245;10,25543351;1,875705719;0,464409094;1,559120107;1,438529622;9,727628591;1,98188497;1,087145297;0,824174874;0,845341632;9,445282915;2,379321526;1,651966939;0,387384994;1,644603551;1,552845695;1,49948827;12,70998139;2,04426274;4,79957339;4,577370918;8,177050961;6,577193164;7,154919591;2,222024718;4,763900657;6,440481339;4,722265812;4,41867346;4,696937517;6,861983888;5,337764541;3,23241592;9,376944309;129,9685172;14,10722229;12,50971967;12,49506866;15,07976066;54,19177128;75,77674588;135,0198393;40,4417564;62,9010773;31,67700556;94,57808286;83,4158274;35,48525456;30,87293845;66,35819301;159,4015728;71,66353128;39,14884312;48,58919837;153,292776;54,15848757;42,44173145;56,69255694;115,2176669;37,08987445;31,23014586;46,89764662;78,12779248;57,3256075;18,35447728;10,29897329;8,846131108;9,202180331;10,62384549;38,97113022;92,52774815;24,8789879;79,25405854;57,55026267;39,75095785;52,7767903;26,47726824;70,82395229;1,597289994;0,030475098;1,614073574
3,32292721;2,301920705;2,503406858;2,590600949;5,103350171;9,990254739;12,54812291;9,180985843;10,91620285;10,08081194;8,75266432;7,286267264;13,85778138;14,8240939;14,66242657;14,34707159;2,949850191;1,8059546;1,737740969;1,624020016;2,798637079;2,942075365;0,131590697;2,368591169;1,96691694;2,934819165;2,685096443;0,483896263;2,383523933;3,200147682;1,927427622;1,49379811;3,865041532;2,093961168;1,372981071;10,88012936;2,273384137;0,094695951;2,332798604;10,15093978;1,923942019;0,42660141;1,249612274;1,50574818;9,718190013;1,601786721;1,11377852;0,668325747;0,889156937;9,584733459;2,598735536;2,048235708;0,106453839;1,804304021;1,612822587;1,223341829;12,22603617;2,295140364;4,855104616;4,855104616;7,282656924;7,238519609;6,885421092;2,82478814;4,755804791;6,160398064;4,51148679;4,540517406;4,640468437;6,712022048;5,105903883;3,466942239;9,710209232;130,4749651;13,13636089;14,59657553;11,48731822;17,63593344;56,85618807;73,618777;140,2668539;44,86062678;62,14952381;33,25670333;95,40622714;81,4504955;36,77317298;26,5967852;63,36995818;166,4711182;77,64193272;41,64942945;47,17975599;144,7880171;51,44695985;44,11973766;49,22131961;116,6009658;39,05978426;27,73758479;49,80359673;77,54118152;56,57762627;16,2683316;9,619891234;9,720319053;9,017010014;11,95207437;40,30929467;90,03155926;25,1308328;75,63702953;56,24561677;37,71721343;52,31434583;23,32268371;70,6401465;1,510001095;0,032764624;1,591292622
3,377988926;2,33939661;1,813526944;2,757995223;5,347823659;10,21222708;12,4954218;9,00393755;10,95985034;10,24565412;8,678441764;7,351320505;14,0931994;14,44726803;14,58156643;14,4869823;2,835687072;1,84428386;1,295250817;1,889670788;3,094957802;2,969657624;0,100820105;1,790466997;2,335635149;3,250714451;2,375705609;0,029753714;2,81485833;3,517631539;1,54916889;1,913935551;3,888216064;2,170830166;1,376149531;10,9400026;2,041301319;0,075040943;2,38754313;10,22776293;1,493615586;0,026408346;1,325478531;1,750780279;9,903801982;2,007634893;0,681786684;0,677634377;1,00046169;9,725681756;2,522121833;2,094368477;0,083139167;1,665245918;1,061240688;1,744099801;12,35979223;2,104747228;4,975826453;4,48377983;7,657697362;6,8068421;7,612915506;1,836056093;4,679970932;6,279879407;4,353803506;4,533351143;4,470586407;6,667615403;4,543466051;3,546979697;9,448971599;126,9969745;17,38680314;8,874875989;10,56837445;17,92465545;54,75470903;72,24226551;127,2033259;30,9748659;60,8671211;35,36133893;96,22846003;90,66660789;41,74854043;35,40987093;77,15841136;165,2674651;83,07803191;43,47945753;38,70997568;135,9664918;48,26916188;44,82319384;42,87413611;120,0916454;39,96615789;29,01683094;51,10865652;80,12548747;56,64907797;17,64168654;10,99960163;7,143958891;9,224638147;11,63919276;39,00739143;89,52471674;23,04603037;77,2295197;55,42063572;36,22881781;53,29589893;23,93362078;67,71583275;1,543190841;0,031674907;1,580338462
3,453110492;2,519897544;2,521051783;2,078744623;5,507770095;10,38336155;12,76153854;9,294029048;11,0420945;10,3035767;8,674798755;6,987326441;14,56173823;14,8962015;14,94371389;14,78505158;2,907762861;1,974023858;1,769464679;1,393105711;2,997737395;2,910301125;0,158893584;2,394204256;1,687870951;3,152306782;2,306885744;0,87155973;2,045598675;3,450754605;1,25234473;1,601791451;4,13319026;2,167630243;1,450079104;11,16734223;2,040109856;0,121030286;2,36869788;10,41387587;1,296124678;0,812372022;1,237305265;1,52557611;10,02482343;1,775009643;1,136308541;0,734163873;0,984365213;9,931890962;2,588875541;2,045615383;0,132110512;1,59955481;1,585643105;1,342229697;12,63937044;2,113901676;5,245338542;4,233533793;7,795012429;6,958259683;7,706933193;1,76158473;4,881786719;6,160307786;4,529838022;4,766601436;4,527427612;6,925900955;4,871378076;3,617709347;9,468517923;130,2446878;13,51729699;13,81747689;11,67274433;18,19588576;57,20340396;73,04128386;128,2171913;35,29830599;59,9439835;32,97490183;92,91888533;86,23040946;38,50424271;38,26551169;76,76975441;165,6285981;81,55021849;42,63050864;41,44787094;137,2400809;48,49588197;44,59767034;44,14652854;119,8124419;38,83285121;29,87771071;51,10187996;80,97959067;55,85683618;16,78041034;7,987956103;9,691210959;9,705582625;11,69167615;39,07642583;93,37567882;24,50215697;80,39565555;58,56962762;38,54150504;54,83417378;25,56148177;71,54965089;1,578252691;0,031140474;1,671696523
3,162099298;2,386746636;2,459829551;2,386746636;5,427676563;10,02309797;13,34043804;9,215108123;11,41396617;10,27824956;8,931777524;7,438410397;14,1122724;15,01907041;14,96489594;14,64449948;3,197019904;1,958723732;1,762613937;1,514805585;2,980803015;2,516369682;0,430832792;2,349446966;1,825196409;3,156403709;2,426861491;0,770884498;2,250387355;3,48364418;1,70761396;1,513248576;4,217547861;1,739959954;1,503282096;11,40125743;2,010121727;0,299061768;2,134676077;10,52103637;1,656033427;0,658630748;1,332115771;1,377941624;9,994348842;1,549820698;1,176232173;0,756468472;0,853986004;9,775765056;2,739042921;1,723531521;0,342790524;1,584868228;1,65620071;1,168674219;12,91946506;1,947419366;5,034791532;4,987293499;7,409693199;7,457191232;6,697222699;3,324862333;5,155743636;6,258222537;4,443859572;4,805364965;4,409743157;6,566178044;5,02472157;3,24324205;10,02208503;129,5177743;11,61509517;13,77293361;11,80533476;15,65964737;52,85301091;76,66476336;141,136049;41,98983357;65,92326599;33,22294947;99,14621546;84,03769434;36,14093888;27,2488558;63,38979468;164,2814271;77,72830714;40,50468674;46,04843318;152,9753669;59,86733593;43,14635958;49,96167135;108,3031633;33,32588349;28,00077363;46,97650622;74,97727985;56,35873043;17,25927626;8,697105763;9,409185744;9,163661923;11,82950073;39,09945416;92,85617597;24,65538436;80,34968979;59,36604625;37,19684151;55,65933446;24,69035533;71,87253243;1,493191875;0,034429804;1,647591691
2,837648702;2,423565378;2,68745624;2,073404661;5,15527875;9,029342879;12,51794811;8,550828507;10,35266566;9,853199115;8,75759362;6,77149106;13,21124504;13,92168049;14,51776192;14,04763493;2,722284045;1,970093749;1,856049986;1,322131302;2,48210658;2,669176874;0,40578069;2,514436146;1,603244566;2,66056084;2,765507699;0,908317776;2,060332953;3,023435191;1,385838166;1,640268233;3,74538466;1,914727703;1,355122589;10,77778464;2,37950043;0,291214272;2,045629774;9,801417442;1,371673034;0,80804626;1,358778926;1,204970853;9,178211422;1,709041942;1,071037966;0,753211255;0,732794788;8,945159092;2,254320952;1,711703989;0,308693433;1,62833268;1,46680033;1,180977125;12,34377185;1,939059946;4,682120358;3,783531603;7,898122221;6,38470958;6,38470958;2,080942382;4,692377794;5,660287868;4,716344476;4,274718373;4,276110134;6,332988411;4,743469073;3,269850292;8,465651961;135,5256346;12,62039168;13,50161719;13,36408375;15,89742092;55,38351353;80,14212107;134,4743654;39,60473543;66,26097237;28,60865759;94,86962996;97,47128079;32,99252258;32,90524292;65,8977655;146,0316144;74,07911962;35,9179153;36,03457944;148,7294417;52,35848868;39,73207169;56,63888133;117,3008132;42,26516221;29,74685651;45,28879452;75,03565103;54,56908441;15,8657078;8,236526698;10,57622446;9,549927364;10,34069809;38,7033766;80,72828129;22,60828175;68,01019952;51,70439295;34,67947571;46,04880558;21,96139393;64,42247472;1,714901816;0,033721566;1,479377603
