Self/Self;Self/Nonself;Nonself/Self;Nonself/Nonself;Predicted number of animals at ward of Control;likeliehood of corrct number of animals %;Wads distance to correct number of animals in Cluster;Species;Imputation Stratagy used;Mice itteration;Percentage of Mssing Values;Balanced accuracy;Error Rate Dendrogramm;Overall Score;Weighted Overall Score;Fercentage dataframes missing;Weighted overall score definde 0-1 (negatve values = 0);Range Scale[Wei... Overall Score];Dataframes Remaining;Number of Mistakes/Shuffels needed for correct Cluster classification;Cluster Accuracy;weigted cluster accuracy;Wads distance to correct number of animals in Cluster Prediction Formula;Comments;Number of Trails Controls;Number of animals control;Number of Variables for best Model;Number of Animals in Dataset with 2prints +;Number of trails in Clustermodel;Self/Self in percent;Nonself/nonself in percent;Overall Accuracy;Fehlerrate im Cluster;Precision;Recall;F1 Score;Sensitivity;Specificity;G-mean;Mathews Cooreletaion Coefficiant;Number of animals missing;percentage animals left in databse;percentge missing animals;Wads distance to correct number of animals in Cluster Prediction Formula 2;Wads distance to correct number of animals in Cluster Prediction Formula 3;Wads distance to correct number of animals in Cluster Prediction Formula 4;Cluster Accuracy Prediction Formula;Cluster Accuracy Prediction Formula 3;Cluster Accuracy Predictor;Cluster Accuracy Prediction Formula 2
0;22;0;839;41;0;4,06;Cheetah;Deletion of every row with missing values;;10;0,5;0,078947368;0,717267552;0,3488465;;0,3488465;0,670082226;836;;;0,421052632;;check error rate dendrogramm calkulation and penelize error;109;38;18;24;42;0;1;0,974448316;30,95238095;0;;;;0,974448316;;;14;0,631578947;0,368421053;;;;40,61339765;42,34596421;59,29398391;
0;1;1;0;0;;;Cheetah;Deletion of every row with missing values;;15;0;1;0;-0,710526316;;0;0,133333333;795;;;-1;;error when Running insgesamt 11 tiere übrig allerdings nur 2x2 prints;109;38;18;11;1;0;0;0;100;0;0;;0;0;0;-1;27;0,289473684;0,710526316;;;;2,444220407;3,248888141;5,932332395;
0;1;1;0;0;;;Cheetah;Deletion of every row with missing values;;20;0;1;0;-0,973684211;;0;0;782;;;-1;;error when Running insgesamt 1tier mit einem Abdruck übrig;109;38;18;1;1;0;0;0;100;0;0;;0;0;0;-1;37;0,026315789;0,973684211;;;;7,698877195;3,248888141;5,932332395;
117;9;37;5723;38;100;1,837;Cheetah;Control;;0;0,961073909;0;0,989839962;0,989839962;1562;0,989839962;0,994852247;1562;;;0,961073909;1,85797732;;109;38;18;38;109;0,928571429;0,993576389;0,992184845;6,422018349;0,928571429;0,75974026;0,835714286;0,75974026;0,998429867;0,870946248;0,836148867;0;1;0;1,854065757;1,824513606;1,862851381;96,73708157;95,71589261;94,40157524;96,67883877
118;8;38;5722;33;68,8;1,811;Cheetah;MIssRanger;;1;0,964955357;0,131578947;0,925385436;0,925385436;1562;0,925385436;0,962195288;1562;;;0,83337641;1,792774158;;109;38;18;38;109;0,936507937;0,993402778;0,992184845;6,422018349;0,936507937;0,766233766;0,842857143;0,766233766;0,998604327;0,874736734;0,843502641;0;1;0;1,792785374;1,777953961;1,771452709;97,42583708;94,8253437;94,40157524;97,0782905
116;10;37;5723;35;47,1;1,77;Cheetah;MIssRanger;;2,5;0,957105655;0,078947368;0,947988812;0,947988812;1562;0,947988812;0,973647665;1562;;;0,878158286;1,793143901;;109;38;18;38;109;0,920634921;0,993576389;0,992014951;6,422018349;0,928571429;0,735849057;0,821052632;0,735849057;0,998428497;0,857142151;0,822481033;0;1;0;1,796609575;1,784838475;1,77547727;96,94774631;94,52687227;94,40157524;96,36352584
118;8;31;5729;36;68,7;1,783;Cheetah;MIssRanger;;5;0,965562996;0,052631579;0,965540336;0,965540336;1562;0,965540336;0,982540437;1562;;;0,912931417;1,744312474;;109;38;18;38;109;0,936507937;0,994618056;0,993374108;5,504587156;0,968253968;0,734939759;0,835616438;0,734939759;0,999300699;0,856986473;0,839834779;0;1;0;1,750449922;1,738382354;1,728183964;98,78909188;95,63929722;94,42331177;97,91142755
119;7;71;5689;38;100;1,817;Cheetah;MIssRanger;;10;0,966059028;0;0,99235617;0,99235617;1562;0,99235617;0,996127126;1562;;;0,966059028;1,692907264;;109;38;18;38;109;0,944444444;0,987673611;0,986748216;3,669724771;0,968253968;0,521367521;0,677777778;0,521367521;0,999292286;0,721802287;0,702856304;0;1;0;1,723009974;1,732417859;1,70469339;97,62223679;94,83194128;93,94461998;94,52419733
118;8;82;5678;37;;;Cheetah;MIssRanger;;15;0,961135913;0,026315789;0,976588525;0,976588525;1562;0,976588525;0,988138186;1562;;;0,934820123;1,651740293;;109;38;18;38;109;0,936507937;0,985763889;0,98470948;3,669724771;0,992063492;0,385802469;0,555555556;0,385802469;0,999820209;0,621074154;0,607650765;0;1;0;1,686235254;1,708919508;1,674226742;97,25474756;94,48070302;94,05507172;92,55692744
114;12;153;5607;37;0,815;1,768;Cheetah;MIssRanger;;20;0,939099702;0,026315789;0,965465884;0,965465884;1562;0,965465884;0,982502715;1562;;;0,912783913;1,688479968;;109;38;18;38;109;0,904761905;0,9734375;0,97196738;8,256880734;0,928571429;0,255458515;0,400684932;0,255458515;0,998341931;0,505009849;0,469730246;0;1;0;1,715082264;1,742218813;1,714364184;91,81701586;90,9768807;86,11790147;86,79634386
116;10;33;5727;37;88,1;1,859;Cheetah;MICE PMM;1;1;0,957452877;0,026315789;0,974729536;0,974729536;;0,974729536;0,987196298;;;;0,931137088;;;109;38;18;38;109;0,920634921;0,994270833;0,992694529;;;;;;;;;;;;;;;;;;
116;10;29;5731;37;72,7;1,802;Cheetah;MICE PMM;2;1;0,957800099;0,026315789;0,974904794;0,974904794;;0,974904794;0,987285096;;;;0,93148431;;;109;38;18;38;109;0,920634921;0,994965278;0,993374108;;;;;;;;;;;;;;;;;;
113;13;33;5727;37;86,7;1,816;Cheetah;MICE PMM;3;1;0,945548115;0,026315789;0,96872068;0,96872068;;0,96872068;0,984151811;;;;0,919232326;;;109;38;18;38;109;0,896825397;0,994270833;0,992184845;;;;;;;;;;;;;;;;;;
114;12;42;5718;38;100;1,787;Cheetah;MICE PMM;1;2,5;0,948735119;0;0,983612034;0,983612034;;0,983612034;0,991696764;;;;0,948735119;;;109;38;18;38;109;0,904761905;0,992708333;0,990825688;;;;;;;;;;;;;;;;;;
114;12;33;5727;38;100;1,807;Cheetah;MICE PMM;2;2,5;0,949516369;0;0,984006365;0,984006365;;0,984006365;0,991896558;;;;0,949516369;;;109;38;18;38;109;0,904761905;0,994270833;0,99235474;;;;;;;;;;;;;;;;;;
115;11;34;5729;37;61,4;1,804;Cheetah;MICE PMM;3;2,5;0,953399354;0,026315789;0,972683545;0,972683545;;0,972683545;0,986159663;;;;0,927083564;;;109;38;18;38;109;0,912698413;0,994100295;0,992358635;;;;;;;;;;;;;;;;;;
115;11;39;5721;38;100;1,848;Cheetah;MICE PMM;1;5;0,95296379;0;0,985746429;0,985746429;;0,985746429;0,992778191;;;;0,95296379;;;109;38;18;38;109;0,912698413;0,993229167;0,991505267;;;;;;;;;;;;;;;;;;
110;16;40;5720;38;100;1,891;Cheetah;MICE PMM;2;5;0,933035714;0;0,975687856;0,975687856;;0,975687856;0,987681847;;;;0,933035714;;;109;38;18;38;109;0,873015873;0,993055556;0,990485899;;;;;;;;;;;;;;;;;;
111;15;33;5727;37;98,3;1,896;Cheetah;MICE PMM;3;5;0,937611607;0,026315789;0,964714777;0,964714777;;0,964714777;0,982122154;;;;0,911295818;;;109;38;18;38;109;0,880952381;0,994270833;0,991845056;;;;;;;;;;;;;;;;;;
106;20;42;5718;41;42,6;2;Cheetah;MICE PMM;1;10;0,916989087;0,078947368;0,927740222;0,927740222;;0,927740222;0,963388379;;;;0,838041719;;;109;38;18;38;109;0,841269841;0,992708333;0,989466531;;;;;;;;;;;;;;;;;;
104;22;61;5699;41;31,5;1,996;Cheetah;MICE PMM;2;10;0,907403274;0,078947368;0,922901842;0,922901842;;0,922901842;0,960936933;;;;0,828455905;;;109;38;18;38;109;0,825396825;0,989409722;0,985898743;;;;;;;;;;;;;;;;;;
100;26;49;5711;44;10,1;2,087;Cheetah;MICE PMM;3;10;0,892571925;0,157894737;0,875567613;0,875567613;;0,875567613;0,936954257;;;;0,734677188;;;109;38;18;38;109;0,793650794;0,991493056;0,9872579;;;;;;;;;;;;;;;;;;
101;25;67;5693;41;42,3;1,995;Cheetah;MICE PMM;1;15;0,894977679;0,078947368;0,9166301;0,9166301;;0,9166301;0,95775925;;;;0,81603031;;;109;38;18;38;109;0,801587302;0,988368056;0,984369691;;;;;;;;;;;;;;;;;;
97;29;54;5706;42;1;2,205;Cheetah;MICE PMM;2;15;0,880233135;0,105263158;0,89590515;0,89590515;;0,89590515;0,947258609;;;;0,774969977;;;109;38;18;38;109;0,76984127;0,990625;0,985898743;;;;;;;;;;;;;;;;;;
100;26;71;5689;39;42;1,981;Cheetah;MICE PMM;3;15;0,890662202;0,026315789;0,941017355;0,941017355;;0,941017355;0,97011546;;;;0,864346413;;;109;38;18;38;109;0,793650794;0,987673611;0,983520217;;;;;;;;;;;;;;;;;;
78;48;63;5697;50;2,1;2,17;Cheetah;MICE PMM;1;20;0,80405506;0,315789474;0,751192876;0,751192876;;0,751192876;0,873937724;;;;0,488265586;;;109;38;18;38;109;0,619047619;0,9890625;0,981141692;;;;;;;;;;;;;;;;;;
67;59;70;5690;50;1,9;2,204;Cheetah;MICE PMM;2;20;0,759796627;0,315789474;0,728853705;0,728853705;;0,728853705;0,862619211;;;;0,444007153;;;109;38;18;38;109;0,531746032;0,987847222;0,978083588;;;;;;;;;;;;;;;;;;
79;47;96;5664;53;1;2,225;Cheetah;MICE PMM;3;20;0,80515873;0,394736842;0,71190175;0,71190175;;0,71190175;0,85403022;;;;0,410421888;;;109;38;18;38;109;0,626984127;0,983333333;0,975705063;;;;;;;;;;;;;;;;;;
120;6;29;5731;36;80,6;1,766;Cheetah;MICE RF;1;1;0,973673115;0,052631579;0,969633868;0,969633868;;0,969633868;0,984614493;;;;0,921041536;;;109;38;18;38;109;0,952380952;0,994965278;0,994053687;;;;;;;;;;;;;;;;;;
119;7;26;5734;36;62,9;1,791;Cheetah;MICE RF;2;1;0,969965278;0,052631579;0,96776236;0,96776236;;0,96776236;0,983666263;;;;0,917333699;;;109;38;18;38;109;0,944444444;0,995486111;0,994393476;;;;;;;;;;;;;;;;;;
111;15;28;5732;37;72,6;1,807;Cheetah;MICE RF;3;1;0,938045635;0,026315789;0,96493385;0,96493385;;0,96493385;0,982233151;;;;0,911729845;;;109;38;18;38;109;0,880952381;0,995138889;0,992694529;;;;;;;;;;;;;;;;;;
113;13;28;5732;38;100;1,827;Cheetah;MICE RF;1;2,5;0,945982143;0;0,982222486;0,982222486;;0,982222486;0,990992726;;;;0,945982143;;;109;38;18;38;109;0,896825397;0,995138889;0,993034319;;;;;;;;;;;;;;;;;;
114;12;27;5733;41;49,9;1,96;Cheetah;MICE RF;2;2,5;0,950037202;0,078947368;0,944421055;0,944421055;;0,944421055;0,971840001;;;;0,871089834;;;109;38;18;38;109;0,904761905;0,9953125;0,993374108;;;;;;;;;;;;;;;;;;
114;12;37;5723;39;59,7;1,919;Cheetah;MICE RF;3;2,5;0,949169147;0,026315789;0,970548374;0,970548374;;0,970548374;0,985077843;;;;0,922853357;;;109;38;18;38;109;0,904761905;0,993576389;0,991675161;;;;;;;;;;;;;;;;;;
102;24;27;5733;41;66,3;1,965;Cheetah;MICE RF;1;5;0,902418155;0,078947368;0,920385634;0,920385634;;0,920385634;0,959662055;;;;0,823470786;;;109;38;18;38;109;0,80952381;0,9953125;0,991335372;;;;;;;;;;;;;;;;;;
112;14;39;5721;39;70,1;1,95;Cheetah;MICE RF;2;5;0,941059028;0,026315789;0,966454841;0,966454841;;0,966454841;0,983003786;;;;0,914743238;;;109;38;18;38;109;0,888888889;0,993229167;0,990995583;;;;;;;;;;;;;;;;;;
111;15;31;5729;40;31,1;1,96;Cheetah;MICE RF;3;5;0,937785218;0,052631579;0,951519674;0,951519674;;0,951519674;0,975436635;;;;0,885153639;;;109;38;18;38;109;0,880952381;0,994618056;0,992184845;;;;;;;;;;;;;;;;;;
84;42;63;5697;48;6,8;2,149;Cheetah;MICE RF;1;10;0,827864583;0,263157895;0,789776052;0,789776052;;0,789776052;0,893486533;;;;0,564706689;;;109;38;18;38;109;0,666666667;0,9890625;0,98216106;;;;;;;;;;;;;;;;;;
84;42;49;5711;45;1,6;2,233;Cheetah;MICE RF;2;10;0,829079861;0,184210526;0,830237653;0,830237653;;0,830237653;0,913987077;;;;0,644869335;;;109;38;18;38;109;0,666666667;0,991493056;0,984539585;;;;;;;;;;;;;;;;;;
91;35;60;5700;42;4,4;2,122;Cheetah;MICE RF;3;10;0,855902778;0,105263158;0,883624552;0,883624552;;0,883624552;0,94103644;;;;0,75063962;;;109;38;18;38;109;0,722222222;0,989583333;0,983860007;;;;;;;;;;;;;;;;;;
77;49;89;5671;47;2,3;2,197;Cheetah;MICE RF;1;15;0,797829861;0,236842105;0,787898943;0,787898943;;0,787898943;0,892535465;;;;0,560987756;;;109;38;18;38;109;0,611111111;0,984548611;0,976554536;;;;;;;;;;;;;;;;;;
91;35;133;5627;45;6,9;2,123;Cheetah;MICE RF;2;15;0,849565972;0,184210526;0,840577891;0,840577891;;0,840577891;0,919226131;;;;0,665355446;;;109;38;18;38;109;0,722222222;0,976909722;0,971457696;;;;;;;;;;;;;;;;;;
96;30;127;5633;43;21;2,031;Cheetah;MICE RF;3;15;0,869928075;0,131578947;0,877421002;0,877421002;;0,877421002;0,937893308;;;;0,738349128;;;109;38;18;38;109;0,761904762;0,977951389;0,973326538;;;;;;;;;;;;;;;;;;
54;72;110;5650;56;0;2,323;Cheetah;MICE RF;1;20;0,704737103;0,473684211;0,621366356;0,621366356;;0,621366356;0,808158954;;;;0,231052893;;;109;38;18;38;109;0,428571429;0,980902778;0,969079171;;;;;;;;;;;;;;;;;;
75;51;110;5650;54;0;2,244;Cheetah;MICE RF;2;20;0,788070437;0,421052632;0,689993807;0,689993807;;0,689993807;0,842930195;;;;0,367017805;;;109;38;18;38;109;0,595238095;0,980902778;0,972646959;;;;;;;;;;;;;;;;;;
65;61;160;5600;50;1,6;2,161;Cheetah;MICE RF;3;20;0,744047619;0,315789474;0,720904491;0,720904491;;0,720904491;0,858591609;;;;0,428258145;;;109;38;18;38;109;0,515873016;0,972222222;0,962453279;;;;;;;;;;;;;;;;;;
53;0;450;2423;36;31,1;1,324;Giant Panda;Miss Forrest;;1;0,92168465;0,028571429;0,955537224;0,955537224;1046;0,955537224;0,977472193;1046;;;0,893113222;1,269994736;;77;35;18;35;77;1;0,8433693;0,846206425;12,98701299;0,962264151;0,099804305;0,180851064;0,099804305;0,999171843;0,315787352;0,281769394;0;1;0;1,293094232;1,283302272;1,28345775;81,66603272;81,46368813;83,02680137;83,51445434
49;6;526;2347;37;45,7;1,315;Giant Panda;Miss Forrest;;2,5;0,853912603;0,119047619;0,875662402;0,875662402;1046;0,875662402;0,937002284;1046;;;0,734864984;1,325770518;;77;42;12;42;77;0,890909091;0,816916116;0,818306011;16,88311688;0,905660377;0,096969697;0,175182482;0,096969697;0,997943233;0,311079175;0,266817747;0;1;0;1,327788074;1,313485589;1,322725672;80,76370906;80,93633316;81,85401724;81,95292379
49;4;567;2306;38;1,388;1,388;Giant Panda;Miss Forrest;;5;0,86358681;0,095238095;0,892563108;0,892563108;1046;0,892563108;0,945565308;1046;;;0,768348715;1,326671506;error in clustermodel;77;42;12;42;77;0,924528302;0,802645318;0,804853042;16,88311688;0,905660377;0,097165992;0,175502742;0,097165992;0,997944079;0,311394005;0,267156667;0;1;0;1,328242759;1,314092829;1,323337654;80,78086869;80,94820604;81,69225986;81,96428396
51;2;671;2202;35;19,9;1,315;Giant Panda;Miss Forrest;;10;0,864355187;0,166666667;0,856897811;0,856897811;1046;0,856897811;0,927494891;1046;;;0,697688521;1,491847146;;77;42;12;42;77;0,962264151;0,766446223;0,769993165;16,88311688;0,773584906;0,116477273;0,202469136;0,116477273;0,995337995;0,340491197;0,272753897;0;1;0;1,456189386;1,450357618;1,478111008;80,47148847;80,96040604;78,3537188;79,59169022
51;2;937;1936;33;3,5;1,193;Giant Panda;Miss Forrest;;15;0,818062114;0,214285714;0,809496247;0,809496247;1046;0,809496247;0,903478099;1046;;;0,603776399;1,391621796;;77;42;12;42;77;0,962264151;0,673860077;0,679084074;25,97402597;0,754716981;0,074626866;0,13582343;0,074626866;0,994560669;0,272435213;0,200679706;0;1;0;1,379926564;1,339525362;1,373510003;76,92182328;78,53668882;75,54195871;76,88682359
43;10;616;2257;37;47,4;1,361;Giant Panda;Miss Forrest;;20;0,798455365;0,119047619;0,847670703;0,847670703;1046;0,847670703;0,922819823;1046;;;0,679407746;1,272386988;;77;42;12;42;77;0,811320755;0,785589976;0,786056049;19,48051948;0,830188679;0,073089701;0,134351145;0,073089701;0,996127367;0,269827077;0,209808827;0;1;0;1,315669057;1,27388295;1,293607553;77,35845786;78,70950674;73,99975493;78,57773487
46;7;446;2427;38;73,8;1,432;Giant Panda;Mean Imputation;;1;0,856343051;0,095238095;0,888906866;0,888906866;1046;0,888906866;0,943712812;1046;;;0,761104956;1,585238097;;77;42;12;42;77;0,867924528;0,844761573;0,845181135;23,37662338;0,79245283;0,114754098;0,200477327;0,114754098;0,995703125;0,338025168;0,273998951;0;1;0;1,529105072;1,55407652;1,531154037;76,73535074;79,48716369;77,80930039;79,2014642
49;4;405;2468;43;55,6;1,501;Giant Panda;Mean Imputation;;2,5;0,891780336;0,023809524;0,942846748;0,942846748;1046;0,942846748;0,971042352;1046;;;0,867970812;1,653559932;;77;42;12;42;77;0,924528302;0,85903237;0,860218729;25,97402597;0,698113208;0,111111111;0,191709845;0,111111111;0,993829541;0,332303332;0,249897198;0;1;0;1,588341029;1,609932315;1,601229914;75,34015565;78,68343366;75,40539703;76,59887586
34;19;300;2573;49;18,4;1,69;Giant Panda;Mean Imputation;;5;0,768544484;0,166666667;0,808537949;0,808537949;1046;0,808537949;0,902992561;1046;;;0,601877817;1,62836275;;77;42;12;42;77;0,641509434;0,895579534;0,890977444;27,27272727;0,641509434;0,086513995;0,152466368;0,086513995;0,992499013;0,293027396;0,202025745;0;1;0;1,583764408;1,588292119;1,592734891;73,13369983;77,25373969;72,07823761;73,99151537
33;20;455;2418;43;93,2;1,505;Giant Panda;Mean Imputation;;10;0,732135234;0,023809524;0,862266867;0,862266867;1046;0,862266867;0,930215213;1046;;;0,708325711;1,661031613;Many error in cluster handle with care;77;42;12;42;77;0,622641509;0,841628959;0,837662338;33,76623377;0,528301887;0,064516129;0,114989733;0,064516129;0,989967897;0,252722964;0,145205254;0;1;0;1,610478185;1,593056371;1,620393343;70,07639925;75,3323094;70,79392726;69,95559908
26;27;420;2453;44;56,8;1,595;Giant Panda;Mean Imputation;;15;0,672188692;0,047619048;0,819991509;0,819991509;1046;0,819991509;0,908795698;1046;;;0,624569645;1,790686345;Many error in cluster handle with care;77;42;12;42;77;0,490566038;0,853811347;0,847231716;36,36363636;0,396226415;0,065830721;0,112903226;0,065830721;0,987725355;0,254995436;0,125160952;0;1;0;1,714742319;1,708499939;1,759216986;69,30370892;75,02394159;72,14499194;66,7549284
32;21;524;2349;41;95,4;1,466;Giant Panda;Mean Imputation;;20;0,710692918;0,023809524;0,85144399;0,85144399;1046;0,85144399;0,924731622;1046;;;0,686883395;1,823040033;Many error in cluster handle with care;77;42;12;42;77;0,603773585;0,817612252;0,813738893;38,96103896;0,301886792;0,051282051;0,087671233;0,051282051;0,985845448;0,224847008;0,085925098;0;1;0;1,745218988;1,729411899;1,803369439;67,46236335;73,91151664;74,45119765;63,63796642
52;1;490;2383;36;46,9;1,362;Giant Panda;Deletion of every row with missing values;;1;0,905289323;0,142857143;0,889576774;0,889576774;;0,889576774;0,944052232;947;;;0,762432181;1,409403733;;77;42;12;42;77;0,981132075;0,829446572;0,832194122;18,18181818;0,981132075;0,095940959;0,174789916;0,095940959;0,999580537;0,309678407;0,278258307;0;1;0;1,360342099;1,370829631;1,349451635;84,48332132;78,81195755;83,21029529;84,74845889
46;7;364;2509;38;66,6;1,411;Giant Panda;Deletion of every row with missing values;;2,5;0,870613848;0,095238095;0,896109962;0,896109962;;0,896109962;0,947362381;830;;;0,775375753;1,582620476;;77;42;12;42;77;0,867924528;0,873303167;0,873205742;20,77922078;0,867924528;0,112195122;0,198704104;0,112195122;0,997217806;0,334489123;0,284780429;0;1;0;1,475247843;1,491961162;1,488385061;84,39463736;78,94453576;81,0860164;82,82013962
22;3;230;123;11;100;1,387;Giant Panda;Deletion of every row with missing values;;5;0,614220963;0,738095238;0,442219057;-0,295876181;;0;0,343422735;708;;;-0,123874275;0,938754236;found the mistake, still weired predictions;77;42;12;11;28;0,88;0,348441926;0,383597884;46,42857143;0,88;0,087301587;0,158844765;0,087301587;0,976190476;0,291929749;0,120433589;31;0,261904762;0,738095238;1,059603739;0,73546594;0,584209761;45,77724092;29,9958868;50,50158601;89,94246557
6;19;38;927;36;3,4;1,9;Giant Panda;Deletion of every row with missing values;;10;0,600310881;0,142857143;0,735640786;0,378497929;;0,378497929;0,685105617;590;;;0,457453738;2,029555229;;77;42;12;27;45;0,24;0,960621762;0,942424242;31,11111111;0,24;0,136363636;0,173913043;0,136363636;0,979915433;0,365547305;0,152735431;15;0,642857143;0,357142857;1,845632828;1,899624045;1,976971706;57,93676084;49,72255961;68,83740089;70,58477054
0;1;1;0;0;;;Giant Panda;Deletion of every row with missing values;;15;0;1;0;-0,714285714;;0;0,131428571;543;;;-1;1,285846374;;77;42;12;12;15;0;0;0;13,33333333;0,333333333;0,029411765;0,054054054;0,029411765;0,971830986;0,169065858;0,003490534;30;0,285714286;0,714285714;1,373519203;1,257893596;1,298878461;35,76500456;23,76245538;74,39821132;74,50213069
0;1;1;0;0;;;Giant Panda;Deletion of every row with missing values;;20;0;1;0;-0,857142857;;0;0,059047619;530;;;-1;;;77;42;12;6;1;0;0;0;100;0;0;;0;0;0;-1;36;0,142857143;0,857142857;;;;20,1309249;7,672979801;5,957127857;
53;0;497;2376;34;42;1,22;Giant Panda;Control;;0;0,913505047;0,19047619;0,869688189;0,869688189;1046;0,869688189;0,933975349;1046;;;0,723028857;1,258511908;;77;42;12;42;77;1;0,827010094;0,830143541;12,98701299;1;0,096363636;0,175787728;0,096363636;1;0,310424929;0,282300726;0;1;0;1,309830818;1,297205806;1,297776297;82,62043322;81,3357584;82,42124364;83,4281803
47;6;458;2415;38;42;1,367;Giant Panda;MIssRanger;;1;0,863688604;0,095238095;0,892614488;0,892614488;1046;0,892614488;0,945591341;1046;;;0,768450508;1,316236206;;77;42;12;42;77;0,886792453;0,840584755;0,841421736;18,18181818;0,905660377;0,097363083;0,175824176;0,097363083;0,997944924;0,311709792;0,267496531;0;1;0;1,328697483;1,328052771;1,298891251;81,93353224;79,68732158;82,29172618;81,1750043
49;4;393;2480;37;41;1,343;Giant Panda;MIssRanger;;2,5;0,893868745;0,119047619;0,895830018;0,895830018;1046;0,895830018;0,947220543;1046;;;0,774821126;1,27114068;;77;42;12;42;77;0,924528302;0,863209189;0,864319891;18,18181818;1;0,10515873;0,190305206;0,10515873;1;0,324281868;0,297743249;0;1;0;1,277744047;1,28684115;1,242801254;83,70623928;80,75225501;82,95818042;83,95634316
38;15;321;2552;43;84,2;1,504;Giant Panda;MIssRanger;;5;0,802625617;0,023809524;0,897846453;0,897846453;1046;0,897846453;0,948242203;1046;;;0,778816093;1,262298622;;77;42;12;42;77;0,716981132;0,888270101;0,885167464;11,68831169;0,981132075;0,107216495;0,19330855;0,107216495;0,999590332;0,327372222;0,297815998;0;1;0;1,295669465;1,305106146;1,264120976;83,63997971;80,73873274;82,41212422;83,60422689
37;16;346;2527;43;89,2;1,505;Giant Panda;MIssRanger;;10;0,788840801;0,023809524;0,890888652;0,890888652;1046;0,890888652;0,944716917;1046;;;0,765031278;1,379834193;;77;42;12;42;77;0,698113208;0,879568395;0,876281613;18,18181818;0,867924528;0,105504587;0,188139059;0,105504587;0,997188755;0,324357808;0,274207582;0;1;0;1,372721143;1,376501351;1,353110311;82,12704616;79,88586178;81,0860164;80,67764972
36;17;359;2514;48;34,2;1,627;Giant Panda;MIssRanger;;15;0,777144396;0,142857143;0,824896412;0,824896412;1046;0,824896412;0,911280849;1046;;;0,634287253;1,422310779;;77;42;12;42;77;0,679245283;0,875043509;0,871496924;27,27272727;0,754716981;0,082304527;0,148423006;0,082304527;0,994672131;0,286122385;0,214815864;0;1;0;1,402388602;1,384530979;1,380386133;78,91530888;77,85757555;76,64336;76,57177591
29;24;377;2496;45;78,6;1,526;Giant Panda;MIssRanger;;20;0,707974046;0,071428571;0,826036236;0,826036236;1046;0,826036236;0,911858359;1046;;;0,636545475;1,624956277;;77;42;12;42;77;0,547169811;0,868778281;0,862952837;28,57142857;0,641509434;0,118881119;0,200589971;0,118881119;0,99280303;0,343548446;0,248697129;0;1;0;1,549319382;1,556418967;1,563858906;79,99348;78,7975097;72,55235061;75,43590007
38;15;293;2580;46;16,2;1,707;Giant Panda;MICE PMM;1;1;0,807498572;0,095238095;0,864252916;0,864252916;;0,864252916;0,931221477;;;;0,712260476;;;77;42;12;42;77;0,716981132;0,898016011;0,894736842;;;;;;;;;;;;;;;;;;
39;14;266;2607;49;23,1;1,648;Giant Panda;MICE PMM;2;1;0,821631455;0,166666667;0,835333271;0,835333271;;0,835333271;0,916568857;;;;0,654964788;;;77;42;12;42;77;0,735849057;0,907413853;0,90430622;;;;;;;;;;;;;;;;;;
39;14;266;2607;49;23,1;1,648;Giant Panda;MICE PMM;3;1;0,821631455;0,166666667;0,835333271;0,835333271;;0,835333271;0,916568857;;;;0,654964788;;;77;42;12;42;77;0,735849057;0,907413853;0,90430622;;;;;;;;;;;;;;;;;;
29;24;265;2608;51;11,1;1,725;Giant Panda;MICE PMM;1;2,5;0,727465866;0,214285714;0,76376835;0,76376835;;0,76376835;0,880309297;;;;0,513180152;;;77;42;12;42;77;0,547169811;0,907761921;0,901230349;;;;;;;;;;;;;;;;;;
31;22;182;2691;52;22,1;1,638;Giant Panda;MICE PMM;2;2,5;0,760778622;0,238095238;0,768565048;0,768565048;;0,768565048;0,882739624;;;;0,522683384;;;77;42;12;42;77;0,58490566;0,936651584;0,930280246;;;;;;;;;;;;;;;;;;
32;21;251;2622;49;52,4;1,591;Giant Panda;MICE PMM;3;2,5;0,758204231;0,166666667;0,80331877;0,80331877;;0,80331877;0,900348177;;;;0,591537564;;;77;42;12;42;77;0,603773585;0,912634876;0,907040328;;;;;;;;;;;;;;;;;;
40;13;273;2600;47;48,7;1,557;Giant Panda;MICE PMM;1;5;0,829847178;0,119047619;0,863515527;0,863515527;;0,863515527;0,930847867;;;;0,710799559;;;77;42;12;42;77;0,754716981;0,904977376;0,902255639;;;;;;;;;;;;;;;;;;
38;15;298;2575;47;16,1;1,687;Giant Panda;MICE PMM;2;5;0,806628401;0,119047619;0,851795992;0,851795992;;0,851795992;0,92490997;;;;0,687580782;;;77;42;12;42;77;0,716981132;0,89627567;0,893028025;;;;;;;;;;;;;;;;;;
46;7;257;2616;45;45,8;1,605;Giant Panda;MICE PMM;3;5;0,889235498;0,071428571;0,917526836;0,917526836;;0,917526836;0,958213597;;;;0,817806926;;;77;42;12;42;77;0,867924528;0,910546467;0,909774436;;;;;;;;;;;;;;;;;;
30;23;292;2581;48;37,3;1,625;Giant Panda;MICE PMM;1;10;0,732200908;0,142857143;0,802211464;0,802211464;;0,802211464;0,899787142;;;;0,589343765;;;77;42;12;42;77;0,566037736;0,898364079;0,892344498;;;;;;;;;;;;;;;;;;
